run,t,scan_ok,obs_n,unobs_n,total,stopped,ramp_R_D_W,ramp_R_D_E,ramp_R_F_W,ramp_R_F_E,ramp_D,ramp_F,obs_n_32,obs_stop_32,obs_qtail_32,full_n_32,full_stop_32,obs_n_69,obs_stop_69,obs_qtail_69,full_n_69,full_stop_69,obs_n_70,obs_stop_70,obs_qtail_70,full_n_70,full_stop_70,obs_n_420,obs_stop_420,obs_qtail_420,full_n_420,full_stop_420,obs_n_31,obs_stop_31,obs_qtail_31,full_n_31,full_stop_31,obs_n_68,obs_stop_68,obs_qtail_68,full_n_68,full_stop_68,obs_n_30,obs_stop_30,obs_qtail_30,full_n_30,full_stop_30,obs_n_10482,obs_stop_10482,obs_qtail_10482,full_n_10482,full_stop_10482,obs_n_10639,obs_stop_10639,obs_qtail_10639,full_n_10639,full_stop_10639,obs_n_10681,obs_stop_10681,obs_qtail_10681,full_n_10681,full_stop_10681,obs_n_10480,obs_stop_10480,obs_qtail_10480,full_n_10480,full_stop_10480,obs_n_10637,obs_stop_10637,obs_qtail_10637,full_n_10637,full_stop_10637,obs_n_10638,obs_stop_10638,obs_qtail_10638,full_n_10638,full_stop_10638,far_interval_sec,far_freeway_exit_count,far_link_volume_veh_h_10482,far_link_volume_veh_h_10490,far_link_volume_veh_h_10639,far_link_volume_veh_h_10480,far_link_volume_veh_h_10646,far_link_volume_veh_h_10644,far_link_volume_veh_h_10681,far_link_volume_veh_h_10484,meter_R_D_W,meter_R_F_W,meter_R_D_E,meter_R_F_E,g_SC1001_p1,g_SC1001_p2,g_SC1001_p3,g_SC1001_p4,g_SC1004_p1,g_SC1004_p2,g_SC1004_p3,g_SC1004_p4,g_SC105_p1,g_SC105_p2,g_SC105_p3,g_SC105_p4,diag_leader_search_ramp_queue_stress,diag_leader_forecast_ramp_first_veh_h,diag_leader_forecast_ramp_future_mean_veh_h,diag_leader_forecast_ramp_peak_veh_h,diag_leader_ramp_queue_veh,diag_leader_ramp_queue_penalty,diag_wu_b3_meter_price_enabled,diag_wu_b3_meter_fd3_R_D_W_lo,diag_wu_b3_meter_fd3_R_D_W_base,diag_wu_b3_meter_fd3_R_D_W_hi,diag_wu_b3_meter_fd3_R_D_W_curv,diag_wu_b3_meter_fd3_R_D_W_nonlin,diag_wu_b3_meter_fd3_R_D_W_cliffup,diag_wu_b3_meter_price_R_D_W,diag_wu_b3_meter_price_ref_R_D_W,diag_wu_b3_meter_fd3_R_F_W_lo,diag_wu_b3_meter_fd3_R_F_W_base,diag_wu_b3_meter_fd3_R_F_W_hi,diag_wu_b3_meter_fd3_R_F_W_curv,diag_wu_b3_meter_fd3_R_F_W_nonlin,diag_wu_b3_meter_fd3_R_F_W_cliffup,diag_wu_b3_meter_price_R_F_W,diag_wu_b3_meter_price_ref_R_F_W,diag_wu_b3_meter_fd3_R_D_E_lo,diag_wu_b3_meter_fd3_R_D_E_base,diag_wu_b3_meter_fd3_R_D_E_hi,diag_wu_b3_meter_fd3_R_D_E_curv,diag_wu_b3_meter_fd3_R_D_E_nonlin,diag_wu_b3_meter_fd3_R_D_E_cliffup,diag_wu_b3_meter_price_R_D_E,diag_wu_b3_meter_price_ref_R_D_E,diag_wu_b3_meter_fd3_R_F_E_lo,diag_wu_b3_meter_fd3_R_F_E_base,diag_wu_b3_meter_fd3_R_F_E_hi,diag_wu_b3_meter_fd3_R_F_E_curv,diag_wu_b3_meter_fd3_R_F_E_nonlin,diag_wu_b3_meter_fd3_R_F_E_cliffup,diag_wu_b3_meter_price_R_F_E,diag_wu_b3_meter_price_ref_R_F_E,diag_phase_price_ramp_signal_zeroed,diag_leader_candidate_wu_metered_serial_override,diag_gate_onramp_queue_kept,diag_leg_ramp_split_enabled,diag_leg_ramp_split_folded_movements,diag_leg_ramp_split_folded_into_w,diag_leg_ramp_split_redistributed,diag_leg_ramp_split_moved_beta,diag_offramp_direct_enabled,diag_offramp_direct_movements,diag_offramp_direct_beta_zeroed,diag_offramp_direct_offramps,diag_leg_ramp_split_substep_rebound_modules,diag_leg_ramp_split_runtime,diag_leg_ramp_split_patched_modules,diag_leg_ramp_split_links,diag_leg_ramp_split_injected_veh,diag_offramp_direct_veh,diag_leg_ramp_split_tail_extra_exit_veh,diag_leg_ramp_split_len_SC1004_W_out,diag_leg_ramp_split_injected_R_F_E,diag_leg_ramp_split_injected_R_F_W,diag_leg_ramp_split_storage_adjust_veh,diag_leg_ramp_split_len_SC1001_W_out,diag_leg_ramp_split_injected_R_D_E,diag_leg_ramp_split_injected_R_D_W,diag_phase_local_ramp_aware_enabled,diag_phase_local_ramp_setup_built,diag_phase_local_ramp_scored,diag_leg_ramp_split_req_last_SC1001_W_out,diag_leg_ramp_split_req_last_SC1004_W_out,diag_leg_ramp_split_u_on_last
b0,5100,True,6094,754,6848,3447,79,1,6,109,80,115,237,139,1325.549876,237.0,139.0,,,,250.0,218.0,,,,47.0,46.0,29,5,686.190861,29.0,5.0,,,,19.0,0.0,,,,43.0,0.0,2,0,0.0,2.0,0.0,63,30,147.293269,63.0,30.0,48,48,4.67386,48.0,48.0,61,61,103.636226,61.0,61.0,16,7,40.894533,16.0,7.0,,,,23.0,23.0,83,76,5.18393,83.0,76.0,150,410,656.466497,216.0,0.0,196.812011,596.139931,0.0,74.389187,484.71609,565.9564743909135,282.9782371954568,98.51088140227164,492.55440701135814,47.0,20.0,27.908038877409417,43.09196112259059,23.0,20.0,75.0,20.0,34.0,28.666666666666664,52.666666666666664,22.666666666666664,0.3171694932303595,1902.7927461139896,1902.7927461139896,1902.7927461139896,434.2964172631865,0.0,1.0,932.5675282816173,932.3239143903545,932.1511787611032,0.07087826201154712,0.0,0.0,-0.00046281678422413426,600.0,932.326295697511,932.3239143903545,932.3239143903545,0.002381307156611001,0.0,0.0,2.5284899928281997e-06,1800.0,932.3239143903545,932.3239143903545,932.3239143903545,0.0,0.0,0.0,0.0,1480.6133154369154,932.3239143903545,932.3239143903545,932.2439781351683,0.07993625518611225,0.0,0.0,-0.00023171211147633307,0.0,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4535.010606250084,12017.28961942183,5663.90681553191,1.9902,610.5386975629315,1831.2498427202577,-17105.651187639454,1.9595,1395.4813773112726,697.7406886556363,1.0,12.0,245.0,0.7155037819058757,0.16445956160241876,310.0889761720668
b0,5250,True,6032,808,6840,3382,57,14,24,80,71,104,255,177,1319.193796,255.0,177.0,,,,272.0,238.0,,,,40.0,25.0,24,0,0.0,24.0,0.0,,,,58.0,0.0,,,,43.0,0.0,3,1,527.384794,3.0,1.0,49,22,207.42922,49.0,22.0,40,15,54.305482,40.0,15.0,40,22,151.430725,40.0,22.0,8,4,97.828034,8.0,4.0,,,,21.0,19.0,83,72,2.613168,83.0,72.0,150,403,696.157884,119.33841,254.307621,228.179614,675.728359,0.0,513.49285,430.377504,0.0,1162.2933332038137,877.7066667848281,0.0,35.0,20.0,37.40860774263517,45.59139225736484,20.0,20.52173913043478,76.95652173913044,20.52173913043478,34.0,22.666666666666664,58.666666666666664,22.666666666666664,0.2890827734282907,3701.170984455958,3701.170984455958,3701.170984455958,475.07542853146344,0.0,1.0,920.1395755909493,919.8714795643068,919.7162468962705,0.1128633586063188,0.0,0.0,-0.0004495731212505029,565.9564743909135,920.8226998686746,919.8714795643068,918.781952804277,0.13830645566213207,0.0,0.0,-0.0007630916679479565,282.9782371954568,920.0815377284629,919.8714795643068,919.189199916931,0.4722214832197551,0.0,0.0,-0.0007307124036283917,98.51088140227164,919.9383222971524,919.8714795643068,919.837521273288,0.03288444182680905,0.0,0.0,-0.00017853307340374156,492.55440701135814,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,3930.2783850283627,10735.979955691222,5055.0666403528485,1.9902,499.9729023471958,1499.6187832849348,-14486.661436874072,1.9595,1287.124466264153,643.5622331320765,1.0,10.0,147.0,0.6832038600746536,0.6644595616024187,192.35760585378182
b0,5400,True,6003,772,6775,3372,81,3,40,101,84,141,244,167,1291.596723,244.0,167.0,,,,274.0,214.0,,,,39.0,25.0,23,0,0.0,23.0,0.0,,,,32.0,0.0,,,,33.0,0.0,7,3,516.285842,7.0,3.0,61,59,192.935531,61.0,59.0,49,49,5.054468,49.0,49.0,52,52,138.660853,52.0,52.0,20,19,25.969462,20.0,19.0,,,,24.0,17.0,64,41,30.055223,64.0,41.0,150,427,189.485881,216.66159,99.33213,111.642289,650.844705,108.18635,188.295011,487.886801,0.0,879.707672809729,186.76410906342366,373.52821812684726,21.0,20.0,41.567496762338656,55.432503237661344,20.0,20.70175438596491,76.59649122807018,20.70175438596491,46.0,22.666666666666664,46.666666666666664,22.666666666666664,0.36061937206572325,3248.7915309446253,3248.7915309446253,3248.7915309446253,563.0627654272237,0.0,1.0,905.0365443384784,905.0365443384784,904.7046616947152,0.33188264376326515,0.0,0.0,-0.0006735252670457233,0.0,905.5382838167384,905.0365443384784,904.8306224984168,0.29581763819828666,0.0,0.0,-0.0002746874348321486,1162.2933332038137,905.042260348138,905.0365443384784,905.0337136585887,0.002885329769924283,0.0,0.0,-8.016805715271851e-07,877.7066667848281,905.0365443384784,905.0365443384784,904.9429659952219,0.09357834325646763,0.0,0.0,-0.00024680018854152444,0.0,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,6653.687696557035,17296.364436124062,7981.526081548011,1.9902,826.2997627041105,2478.4036073908537,-25301.920906197767,1.9595,2232.65621764139,1116.328108820695,1.0,14.0,305.0,0.782653228050594,0.6549811035525321,321.55119462759717
h0,1,True,6,2,8,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,0,0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0.0,,,,,,,,0,0,0.0,,,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,150,True,820,168,988,134,5,6,0,0,11,0,42,2,1948.072685,42.0,2.0,,,,41.0,0.0,,,,,,0,0,0.0,,,,,,9.0,0.0,,,,,,0,0,0.0,,,5,0,0.0,5.0,0.0,0,0,0.0,,,0,0,0.0,,,0,0,0.0,,,,,,,,0,0,0.0,,,150,6,105.065514,62.517311,0.0,0.0,0.0,0.0,0.0,59.618589,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,300,True,1376,326,1702,243,4,3,18,0,7,18,56,4,1942.747346,56.0,4.0,,,,34.0,0.0,,,,1.0,0.0,8,0,0.0,8.0,0.0,,,,15.0,0.0,,,,36.0,0.0,14,2,527.275452,14.0,2.0,4,0,0.0,4.0,0.0,0,0,0.0,,,0,0,0.0,,,0,0,0.0,,,,,,,,2,0,0.0,2.0,0.0,150,185,769.933211,361.162173,144.0,48.0,81.814048,493.984498,0.0,327.74148,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,450,True,1761,397,2158,373,10,5,17,1,15,18,67,22,1883.383092,67.0,22.0,,,,42.0,0.0,,,,3.0,0.0,25,0,0.0,25.0,0.0,,,,36.0,0.0,,,,33.0,1.0,17,1,527.4619,17.0,1.0,10,0,0.0,10.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0,,,0,0,0.0,,,,,,1.0,0.0,2,0,0.0,2.0,0.0,150,381,719.190684,239.50404,116.939993,72.0,261.026513,553.998134,264.0,376.126544,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,600,True,2031,405,2436,493,4,6,29,1,10,30,89,31,1773.5837,89.0,31.0,,,,32.0,0.0,,,,,,25,0,0.0,25.0,0.0,,,,27.0,0.0,,,,36.0,0.0,22,2,521.834702,22.0,2.0,4,0,0.0,4.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0,,,0,0,0.0,,,,,,,,8,0,0.0,8.0,0.0,150,531,528.173758,318.746702,107.027455,144.0,449.097493,749.891533,216.0,488.355437,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,750,True,2223,503,2726,548,6,4,11,0,10,11,142,58,1620.736898,142.0,58.0,,,,42.0,0.0,,,,1.0,0.0,25,0,0.0,25.0,0.0,,,,45.0,0.0,,,,54.0,0.0,14,3,516.089656,14.0,3.0,6,0,0.0,6.0,0.0,0,0,0.0,,,0,0,0.0,,,0,0,0.0,,,,,,,,6,0,0.0,6.0,0.0,150,561,736.912795,233.203388,160.032552,240.0,303.633964,710.27371,312.0,506.986993,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,900,True,2333,505,2838,649,5,7,14,2,12,16,161,82,1543.73243,161.0,82.0,,,,32.0,0.0,,,,,,16,0,0.0,16.0,0.0,,,,41.0,0.0,,,,49.0,0.0,25,5,464.805169,25.0,5.0,5,0,0.0,5.0,0.0,2,0,0.0,2.0,0.0,0,0,0.0,,,0,0,0.0,,,,,,1.0,0.0,10,0,0.0,10.0,0.0,150,564,836.435395,334.596071,92.332305,240.0,842.60597,767.848654,192.0,260.472135,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,1050,True,2727,608,3335,837,8,7,22,0,15,22,199,109,1501.16411,199.0,109.0,,,,61.0,0.0,,,,2.0,0.0,21,0,0.0,21.0,0.0,,,,43.0,0.0,,,,52.0,1.0,22,3,521.643469,22.0,3.0,6,0,0.0,6.0,0.0,0,0,0.0,,,0,0,0.0,,,2,0,0.0,2.0,0.0,,,,,,2,0,0.0,2.0,0.0,150,587,664.821569,298.270313,123.667695,223.53242,670.398208,494.59948,264.0,365.962161,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,1200,True,3147,654,3801,1025,13,18,32,4,31,36,214,117,1479.28785,214.0,117.0,,,,62.0,0.0,,,,3.0,0.0,25,2,709.464231,25.0,2.0,,,,48.0,0.0,,,,62.0,1.0,30,2,521.917419,30.0,2.0,11,0,0.0,11.0,0.0,2,0,0.0,2.0,0.0,2,0,0.0,2.0,0.0,2,0,0.0,2.0,0.0,,,,,,9,0,0.0,9.0,0.0,150,553,910.314511,562.991511,210.395433,438.776975,681.584256,971.381758,278.578296,697.125656,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,1350,True,3506,711,4217,1129,6,8,27,3,14,30,222,136,1432.67842,222.0,136.0,,,,87.0,0.0,,,,13.0,0.0,40,3,681.056389,40.0,3.0,,,,34.0,0.0,,,,46.0,1.0,11,1,527.835328,11.0,1.0,5,0,0.0,5.0,0.0,2,0,0.0,2.0,0.0,1,0,0.0,1.0,0.0,1,0,0.0,1.0,0.0,,,,1.0,0.0,1,0,0.0,1.0,0.0,150,534,926.289184,559.579178,220.415547,316.671871,929.721525,1001.410672,362.656481,581.921538,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,1500,True,3871,693,4564,1372,9,8,36,5,17,41,242,146,1384.037931,242.0,146.0,,,,63.0,0.0,,,,1.0,0.0,26,2,710.263759,26.0,2.0,,,,28.0,0.0,,,,49.0,0.0,25,11,484.875758,25.0,11.0,9,0,0.0,9.0,0.0,3,2,313.759229,3.0,2.0,2,0,0.0,2.0,0.0,0,0,0.0,,,,,,1.0,0.0,2,0,0.0,2.0,0.0,150,592,684.583577,414.824593,290.685656,269.018734,725.73341,1206.505204,220.748625,543.517876,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,1650,True,4195,675,4870,1543,6,10,40,1,16,41,249,156,1350.567788,249.0,156.0,,,,55.0,0.0,,,,4.0,0.0,24,0,0.0,24.0,0.0,,,,46.0,0.0,,,,67.0,4.0,20,1,527.635772,20.0,1.0,5,0,0.0,5.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0,,,1,0,0.0,1.0,0.0,,,,2.0,0.0,4,0,0.0,4.0,0.0,150,606,758.923787,402.430977,149.996572,241.249868,736.133978,1109.533248,314.016598,763.798085,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,1800,True,4516,695,5211,1684,18,9,29,2,27,31,259,154,1313.401892,259.0,154.0,,,,59.0,0.0,,,,2.0,0.0,18,0,0.0,18.0,0.0,,,,43.0,0.0,,,,58.0,2.0,25,3,520.715362,25.0,3.0,14,0,0.0,14.0,0.0,2,0,0.0,2.0,0.0,0,0,0.0,,,4,0,0.0,4.0,0.0,,,,,,11,0,0.0,11.0,0.0,150,567,755.04551,411.704444,282.272877,298.48718,937.643445,1082.36951,312.0,603.818132,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,1950,True,4849,719,5568,1852,20,13,31,11,33,42,246,162,1366.915714,246.0,162.0,,,,72.0,0.0,,,,11.0,0.0,19,4,692.438609,19.0,4.0,,,,43.0,0.0,,,,64.0,2.0,24,0,0.0,24.0,0.0,16,0,0.0,16.0,0.0,8,1,319.57875,8.0,1.0,3,0,0.0,3.0,0.0,4,0,0.0,4.0,0.0,,,,1.0,0.0,1,0,0.0,1.0,0.0,150,549,925.502648,306.210351,352.454594,241.482157,1044.707554,830.419962,374.58605,415.673913,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,2100,True,5182,702,5884,2106,11,8,20,16,19,36,265,163,1315.993951,265.0,163.0,,,,68.0,0.0,,,,2.0,0.0,30,11,657.002678,30.0,11.0,,,,23.0,0.0,,,,65.0,0.0,29,2,521.356111,29.0,2.0,11,0,0.0,11.0,0.0,14,7,235.791634,14.0,7.0,2,0,0.0,2.0,0.0,0,0,0.0,,,,,,1.0,0.0,9,0,0.0,9.0,0.0,150,572,830.566767,438.258945,404.980529,322.780795,798.494282,1061.549322,308.667913,606.454635,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,2250,True,5448,717,6165,2249,9,9,34,2,18,36,266,167,1340.545543,266.0,167.0,,,,63.0,0.0,,,,3.0,0.0,36,13,640.824171,36.0,13.0,,,,42.0,0.0,,,,57.0,4.0,22,5,502.980463,22.0,5.0,8,0,0.0,8.0,0.0,2,0,0.0,2.0,0.0,0,0,0.0,,,1,0,0.0,1.0,0.0,,,,3.0,0.0,9,0,0.0,9.0,0.0,150,505,1122.48196,209.338536,298.255366,125.481082,931.872608,948.613914,252.746037,585.179483,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,2400,True,5710,787,6497,2365,11,15,25,9,26,34,258,166,1272.331535,258.0,166.0,,,,65.0,0.0,,,,4.0,0.0,41,8,646.362882,41.0,8.0,,,,24.0,0.0,,,,57.0,3.0,19,4,509.455347,19.0,4.0,9,0,0.0,9.0,0.0,5,1,297.372025,5.0,1.0,4,0,0.0,4.0,0.0,2,0,0.0,2.0,0.0,,,,,,10,0,0.0,10.0,0.0,150,474,882.504401,346.522577,337.646245,153.219664,995.437466,1018.209429,435.625557,542.288783,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,2550,True,5966,747,6713,2536,14,9,19,6,23,25,266,159,1351.502746,266.0,159.0,,,,77.0,0.0,,,,4.0,0.0,21,5,676.553316,21.0,5.0,,,,22.0,0.0,,,,59.0,1.0,29,4,514.955413,29.0,4.0,13,0,0.0,13.0,0.0,6,3,289.498971,6.0,3.0,0,0,0.0,,,1,0,0.0,1.0,0.0,,,,,,6,0,0.0,6.0,0.0,150,444,780.322854,325.404519,291.946886,239.380334,856.33396,902.097679,332.374443,755.933563,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,2700,True,5990,813,6803,2747,16,15,35,7,31,42,250,151,1367.734805,250.0,151.0,,,,67.0,0.0,,,,7.0,0.0,29,0,0.0,29.0,0.0,,,,22.0,0.0,,,,57.0,1.0,17,5,515.451711,17.0,5.0,13,0,0.0,13.0,0.0,7,3,292.009144,7.0,3.0,0,0,0.0,,,3,0,0.0,3.0,0.0,,,,,,5,0,0.0,5.0,0.0,150,496,1032.884773,375.728697,202.405434,155.879274,878.895748,1231.853821,288.0,720.387207,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,2850,True,6059,801,6860,2857,10,6,24,2,16,26,259,161,1359.646642,259.0,161.0,,,,68.0,0.0,,,,5.0,0.0,27,5,692.090526,27.0,5.0,,,,26.0,0.0,,,,54.0,1.0,21,5,514.952781,21.0,5.0,7,0,0.0,7.0,0.0,2,0,0.0,2.0,0.0,0,0,0.0,,,3,0,0.0,3.0,0.0,,,,2.0,0.0,11,0,0.0,11.0,0.0,150,454,1010.892452,238.30711,182.608362,180.485633,849.826023,1159.135311,336.0,465.965995,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,3000,True,6125,765,6890,2971,6,10,35,2,16,37,254,170,1331.843357,254.0,170.0,,,,58.0,0.0,,,,6.0,2.0,22,5,693.950192,22.0,5.0,,,,38.0,0.0,,,,61.0,4.0,30,2,515.534209,30.0,2.0,6,0,0.0,6.0,0.0,2,1,313.411675,2.0,1.0,0,0,0.0,,,0,0,0.0,,,,,,,,8,0,0.0,8.0,0.0,150,486,832.601945,300.736349,237.018631,201.554014,705.467958,1051.175029,336.0,631.538886,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,3150,True,6171,734,6905,2959,6,9,26,2,15,28,266,176,1340.886198,266.0,176.0,,,,56.0,0.0,,,,1.0,0.0,21,2,709.067554,21.0,2.0,,,,41.0,0.0,,,,56.0,3.0,22,2,521.409371,22.0,2.0,6,0,0.0,6.0,0.0,2,1,316.813873,2.0,1.0,0,0,0.0,,,0,0,0.0,,,,,,2.0,0.0,9,0,0.0,9.0,0.0,150,453,503.815416,227.599096,132.648339,336.0,809.027903,1077.846681,168.0,768.192611,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,3300,True,6272,739,7011,3124,8,7,27,6,15,33,273,177,1316.609409,273.0,177.0,,,,52.0,0.0,,,,6.0,0.0,24,2,707.595162,24.0,2.0,,,,36.0,0.0,,,,58.0,0.0,23,2,527.448861,23.0,2.0,6,0,0.0,6.0,0.0,6,4,290.066831,6.0,4.0,0,0,0.0,,,2,0,0.0,2.0,0.0,,,,,,4,0,0.0,4.0,0.0,150,510,937.251866,82.800798,238.892176,281.137632,915.802815,983.14654,120.0,790.701365,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
