time_s,vehicle,connector,kind,other_link,lane,position_m,speed_kmh,residence_s,lower_time_s,upper_time_s,inferred_unique_connector_passage
630.1,2774,10483,departure,124,1,217.47,107.77,10.0,625.1,630.1,
630.1,3801,10490,arrival,,1,56.69,41.26,,625.1,630.1,
630.1,3809,10490,arrival,,1,31.38,42.37,,625.1,630.1,
635.1,4102,10482,arrival,,1,18.8,43.49,,630.1,635.1,
635.1,3719,10482,departure,120,2,453.91,68.74,40.0,630.1,635.1,
635.1,3976,10484,arrival,,1,52.8,44.76,,630.1,635.1,
635.1,3083,10645,departure,123,1,339.82,107.92,15.0,630.1,635.1,
635.1,3731,10482,departure,120,1,444.39,76.5,40.0,630.1,635.1,
635.1,4120,10482,arrival,,2,9.04,40.9,,630.1,635.1,
635.1,3227,10645,departure,123,1,192.84,117.17,10.0,630.1,635.1,
635.1,3373,10479,arrival,,1,76.6,110.03,,630.1,635.1,
635.1,3886,10490,arrival,,1,37.87,42.5,,630.1,635.1,
635.1,3898,10490,arrival,,1,17.7,42.02,,630.1,635.1,
635.1,3261,10491,departure,129,1,228.59,64.03,10.0,630.1,635.1,
635.1,191,10646,departure,10638,1,378.46,70.04,30.0,630.1,635.1,
635.1,191,10638,arrival,,1,33.52,92.01,,630.1,635.1,
635.1,2887,10645,departure,123,1,305.48,107.24,15.0,630.1,635.1,
635.1,712,10480,departure,26,1,188.24,43.27,20.0,630.1,635.1,
635.1,3656,10482,departure,120,1,498.32,75.2,45.0,630.1,635.1,
635.1,3530,10643,arrival,,2,116.65,108.87,,630.1,635.1,
635.1,3531,10643,arrival,,2,79.13,106.63,,630.1,635.1,
635.1,3409,10643,departure,10641,2,254.15,106.55,10.0,630.1,635.1,
635.1,3676,10482,departure,120,1,475.36,80.03,40.0,630.1,635.1,
635.1,3422,10639,arrival,,1,46.41,43.9,,630.1,635.1,
635.1,3040,10480,departure,26,1,210.13,43.99,25.0,630.1,635.1,
635.1,3681,10482,departure,120,1,524.34,84.14,45.0,630.1,635.1,
635.1,3298,10479,departure,125,1,173.16,111.61,10.0,630.1,635.1,
635.1,3302,10479,departure,125,1,215.35,117.63,10.0,630.1,635.1,
635.1,4080,10482,arrival,,1,41.54,42.54,,630.1,635.1,
635.1,3185,10645,departure,123,1,279.25,107.94,10.0,630.1,635.1,
635.1,3193,10645,departure,123,1,224.52,113.82,10.0,630.1,635.1,
640.1,3333,10479,departure,125,1,180.97,102.61,10.0,635.1,640.1,
640.1,1557,10483,departure,125,1,278.33,113.55,10.0,635.1,640.1,
640.1,3483,10479,arrival,,1,75.07,112.08,,635.1,640.1,
640.1,3357,10491,arrival,,1,8.56,87.46,,635.1,640.1,
640.1,4125,10482,arrival,,2,47.03,41.79,,635.1,640.1,
640.1,3497,10643,departure,71,2,297.6,87.11,15.0,635.1,640.1,
640.1,3245,10645,arrival,,1,118.03,110.17,,635.1,640.1,
640.1,3761,10482,departure,120,1,452.67,66.75,40.0,635.1,640.1,
640.1,3319,10491,departure,129,1,203.64,83.53,10.0,635.1,640.1,
640.1,3907,10490,arrival,,1,57.13,42.4,,635.1,640.1,
640.1,3703,10482,departure,120,1,506.64,84.38,45.0,635.1,640.1,
640.1,712,10491,arrival,,1,74.16,79.81,,635.1,640.1,
640.1,3276,10479,departure,125,1,217.06,101.74,10.0,635.1,640.1,
640.1,4169,10482,arrival,,2,25.93,44.37,,635.1,640.1,
640.1,3929,10490,arrival,,1,3.65,40.32,,635.1,640.1,
640.1,3940,10484,departure,24,1,517.63,84.36,40.0,635.1,640.1,
640.1,3694,10482,departure,120,1,486.65,83.37,40.0,635.1,640.1,
640.1,4082,10482,arrival,,1,52.85,41.92,,635.1,640.1,
640.1,3838,10482,departure,120,2,482.01,78.16,40.0,635.1,640.1,
645.1,3456,10490,departure,119,1,356.11,59.62,40.0,640.1,645.1,
645.1,2,10490,departure,119,1,297.36,43.88,25.0,640.1,645.1,
645.1,3592,10490,departure,119,1,315.11,53.98,35.0,640.1,645.1,
645.1,3468,10682,arrival,,1,0.43,100.91,,640.1,645.1,
645.1,3473,10491,arrival,,1,20.8,102.14,,640.1,645.1,
645.1,3747,10643,arrival,,2,52.04,109.3,,640.1,645.1,
645.1,3878,10482,departure,120,2,483.76,82.24,40.0,640.1,645.1,
645.1,4135,10482,arrival,,1,43.51,43.5,,640.1,645.1,
645.1,3500,10490,departure,119,1,332.25,57.24,35.0,640.1,645.1,
645.1,3373,10479,departure,125,1,229.2,111.18,10.0,640.1,645.1,
645.1,3512,10644,arrival,,1,48.89,40.04,,640.1,645.1,
645.1,3516,10479,arrival,,1,87.08,99.49,,640.1,645.1,
645.1,3518,10479,arrival,,1,47.52,97.44,,640.1,645.1,
645.1,191,10638,departure,70,2,173.53,109.09,10.0,640.1,645.1,
645.1,4166,10482,arrival,,2,41.13,40.55,,640.1,645.1,
645.1,3530,10643,departure,71,2,265.01,100.45,10.0,640.1,645.1,
645.1,3531,10643,departure,10641,2,228.52,107.86,10.0,640.1,645.1,
645.1,3537,10479,arrival,,1,14.61,96.12,,640.1,645.1,
645.1,3435,10639,arrival,,1,3.41,40.96,,640.1,645.1,
645.1,3438,10639,arrival,,1,36.77,40.73,,640.1,645.1,
650.1,3968,10490,arrival,,1,25.35,41.25,,645.1,650.1,
650.1,3602,10682,arrival,,1,72.44,106.62,,645.1,650.1,
650.1,3604,10682,arrival,,1,47.56,111.79,,645.1,650.1,
650.1,3863,10482,departure,120,1,501.75,81.33,45.0,645.1,650.1,
650.1,3483,10479,departure,125,1,233.07,115.44,10.0,645.1,650.1,
650.1,3245,10645,departure,123,1,269.09,107.31,10.0,645.1,650.1,
650.1,3889,10482,departure,120,2,421.88,63.94,40.0,645.1,650.1,
650.1,4164,10482,arrival,,1,57.55,43.68,,645.1,650.1,
650.1,712,10491,departure,129,1,179.26,70.55,10.0,645.1,650.1,
650.1,3528,10682,arrival,,1,117.02,99.96,,645.1,650.1,
650.1,3536,10479,arrival,,1,117.93,100.48,,645.1,650.1,
650.1,3668,10490,departure,119,1,297.74,52.26,30.0,645.1,650.1,
650.1,3544,10682,arrival,,1,95.4,102.78,,645.1,650.1,
650.1,3548,10479,arrival,,1,80.32,100.44,,645.1,650.1,
650.1,4198,10482,arrival,,1,6.2,44.91,,645.1,650.1,
650.1,3571,10479,arrival,,1,14.49,92.05,,645.1,650.1,
655.1,3614,10682,arrival,,1,146.39,107.16,,650.1,655.1,
655.1,3623,10682,arrival,,1,118.69,108.19,,650.1,655.1,
655.1,3628,10682,arrival,,1,92.9,111.37,,650.1,655.1,
655.1,3643,10682,arrival,,1,52.71,111.6,,650.1,655.1,
655.1,3156,10481,arrival,,1,72.83,112.88,,650.1,655.1,
655.1,3672,10643,arrival,,2,39.2,110.58,,650.1,655.1,
655.1,3673,10682,arrival,,1,24.2,116.34,,650.1,655.1,
655.1,4212,10484,arrival,,1,6.3,30.8,,650.1,655.1,
655.1,4213,10482,arrival,,1,36.81,40.38,,650.1,655.1,
655.1,4235,10482,arrival,,1,12.78,40.32,,650.1,655.1,
655.1,3747,10643,departure,10641,2,213.61,117.22,10.0,650.1,655.1,
655.1,3348,10645,arrival,,1,124.81,104.84,,650.1,655.1,
655.1,2844,10644,departure,120,1,980.57,82.24,80.0,650.1,655.1,
655.1,3357,10491,departure,127,1,230.24,50.63,15.0,650.1,655.1,
655.1,2848,10484,departure,24,1,504.07,82.27,40.0,650.1,655.1,
655.1,3365,10645,arrival,,1,59.45,102.89,,650.1,655.1,
655.1,3415,10645,arrival,,1,27.76,103.86,,650.1,655.1,
655.1,3951,10482,departure,120,1,457.45,77.54,40.0,650.1,655.1,
655.1,2929,10644,departure,120,1,949.68,78.86,75.0,650.1,655.1,
655.1,2931,10645,arrival,,1,91.31,104.08,,650.1,655.1,
655.1,3468,10682,departure,121,1,142.9,102.61,10.0,650.1,655.1,
655.1,3473,10491,departure,129,1,154.18,88.27,10.0,650.1,655.1,
655.1,3999,10490,arrival,,1,12.92,40.35,,650.1,655.1,
655.1,3516,10479,departure,125,1,230.42,106.63,10.0,650.1,655.1,
655.1,3518,10479,departure,125,1,187.48,103.97,10.0,650.1,655.1,
655.1,3528,10682,departure,121,1,117.02,99.96,5.0,650.1,655.1,
655.1,3536,10479,departure,125,1,117.93,100.48,5.0,650.1,655.1,
655.1,3537,10479,departure,125,1,152.43,102.34,10.0,650.1,655.1,
655.1,3544,10682,departure,121,1,95.4,102.78,5.0,650.1,655.1,
655.1,3549,10479,arrival,,1,97.54,96.89,,650.1,655.1,
655.1,3574,10479,arrival,,1,57.92,96.75,,650.1,655.1,
660.1,3595,10479,arrival,,1,74.23,101.22,,655.1,660.1,
660.1,3598,10484,arrival,,1,19.18,37.97,,655.1,660.1,
660.1,3602,10682,departure,123,1,212.03,95.49,10.0,655.1,660.1,
660.1,3604,10682,departure,121,1,192.41,97.66,10.0,655.1,660.1,
660.1,3614,10682,departure,121,1,146.39,107.16,5.0,655.1,660.1,
660.1,3623,10682,departure,121,1,118.69,108.19,5.0,655.1,660.1,
660.1,3628,10682,departure,121,1,92.9,111.37,5.0,655.1,660.1,
660.1,2897,10638,arrival,,2,21.35,111.14,,655.1,660.1,
660.1,4179,10482,arrival,,2,32.09,34.63,,655.1,660.1,
660.1,3687,10682,arrival,,1,104.31,115.44,,655.1,660.1,
660.1,3691,10682,arrival,,1,139.85,113.45,,655.1,660.1,
660.1,2925,10645,arrival,,1,112.13,108.42,,655.1,660.1,
660.1,3699,10682,arrival,,1,57.95,112.13,,655.1,660.1,
660.1,4218,10482,arrival,,2,8.83,38.71,,655.1,660.1,
660.1,2942,10645,arrival,,1,76.27,110.27,,655.1,660.1,
660.1,2944,10645,arrival,,1,143.59,107.24,,655.1,660.1,
660.1,3971,10482,departure,120,2,428.9,66.56,40.0,655.1,660.1,
660.1,2953,10644,departure,120,1,989.08,90.5,80.0,655.1,660.1,
660.1,3726,10682,arrival,,1,27.2,109.87,,655.1,660.1,
660.1,2972,10483,arrival,,1,14.76,106.31,,655.1,660.1,
660.1,3764,10682,arrival,,1,1.13,113.62,,655.1,660.1,
660.1,3015,10644,departure,120,1,919.04,76.33,75.0,655.1,660.1,
660.1,3796,10643,arrival,,2,130.66,114.14,,655.1,660.1,
660.1,2775,10483,arrival,,1,48.71,102.95,,655.1,660.1,
660.1,3801,10490,departure,119,1,361.87,58.33,30.0,655.1,660.1,
660.1,3548,10479,departure,125,1,223.55,108.82,10.0,655.1,660.1,
660.1,3550,10491,arrival,,1,134.01,111.72,,655.1,660.1,
660.1,3809,10490,departure,119,1,340.97,60.86,30.0,655.1,660.1,
660.1,3571,10479,departure,125,1,157.59,112.36,10.0,655.1,660.1,
665.1,3348,10645,departure,123,1,268.19,101.62,10.0,660.1,665.1,
665.1,3865,10491,arrival,,1,9.75,108.76,,660.1,665.1,
665.1,4126,10484,departure,24,1,524.48,85.02,45.0,660.1,665.1,
665.1,3103,10644,departure,120,1,912.39,73.96,80.0,660.1,665.1,
665.1,4396,10484,arrival,,1,20.23,40.94,,660.1,665.1,
665.1,3886,10490,departure,119,1,351.94,69.38,30.0,660.1,665.1,
665.1,3898,10490,departure,119,1,322.41,65.27,30.0,660.1,665.1,
665.1,3643,10682,departure,123,1,206.71,110.52,10.0,660.1,665.1,
665.1,3907,10490,departure,119,1,294.8,52.28,25.0,660.1,665.1,
665.1,2902,10638,arrival,,2,7.07,110.73,,660.1,665.1,
665.1,3672,10643,departure,126,2,190.59,107.75,10.0,660.1,665.1,
665.1,3673,10682,departure,121,1,182.22,111.81,10.0,660.1,665.1,
665.1,4192,10484,departure,24,1,501.31,76.64,40.0,660.1,665.1,
665.1,3687,10682,departure,121,1,104.31,115.44,5.0,660.1,665.1,
665.1,3691,10682,departure,121,1,139.85,113.45,5.0,660.1,665.1,
665.1,3949,10482,departure,120,1,517.66,81.89,45.0,660.1,665.1,
665.1,2931,10645,departure,123,1,236.61,103.96,10.0,660.1,665.1,
665.1,3714,10479,arrival,,1,34.22,111.55,,660.1,665.1,
665.1,4243,10482,arrival,,2,47.28,40.68,,660.1,665.1,
665.1,3746,10682,arrival,,1,118.92,115.0,,660.1,665.1,
665.1,4006,10482,departure,120,2,515.75,82.04,40.0,660.1,665.1,
665.1,3243,10481,arrival,,1,152.49,114.76,,660.1,665.1,
665.1,3755,10682,arrival,,1,86.01,117.06,,660.1,665.1,
665.1,3759,10682,arrival,,1,2.29,113.98,,660.1,665.1,
665.1,4275,10482,arrival,,2,26.53,43.67,,660.1,665.1,
665.1,4025,10482,departure,120,2,458.55,75.26,40.0,660.1,665.1,
665.1,4289,10482,arrival,,1,45.25,42.37,,660.1,665.1,
665.1,3780,10682,arrival,,1,27.89,112.44,,660.1,665.1,
665.1,4055,10482,departure,120,1,433.19,69.31,40.0,660.1,665.1,
665.1,3549,10479,departure,125,1,233.21,98.46,10.0,660.1,665.1,
665.1,3550,10491,departure,129,1,134.01,111.72,5.0,660.1,665.1,
665.1,4333,10482,arrival,,1,24.98,42.49,,660.1,665.1,
665.1,3574,10479,departure,125,1,194.4,99.27,10.0,660.1,665.1,
665.1,2807,10639,departure,2,1,362.95,40.91,45.0,660.1,665.1,
670.1,2944,10645,departure,123,1,292.01,106.14,10.0,665.1,670.1,
670.1,3329,10639,departure,2,1,370.3,46.2,40.0,665.1,670.1,
670.1,3590,10644,arrival,,1,17.75,29.4,,665.1,670.1,
670.1,3595,10479,departure,125,1,222.27,108.92,10.0,665.1,670.1,
670.1,3726,10682,departure,121,1,180.59,109.47,10.0,665.1,670.1,
670.1,3992,10482,departure,120,1,513.1,86.92,45.0,665.1,670.1,
670.1,3229,10644,departure,120,1,912.55,77.36,80.0,665.1,670.1,
670.1,3358,10481,arrival,,1,60.8,136.31,,665.1,670.1,
670.1,3746,10682,departure,121,1,118.92,115.0,5.0,665.1,670.1,
670.1,2596,10483,arrival,,1,15.82,116.64,,665.1,670.1,
670.1,3365,10645,departure,123,1,349.59,103.34,15.0,665.1,670.1,
670.1,2470,10681,arrival,,2,18.22,40.91,,665.1,670.1,
670.1,3113,10639,departure,2,1,387.02,47.94,45.0,665.1,670.1,
670.1,4394,10482,arrival,,1,43.19,43.2,,665.1,670.1,
670.1,3755,10682,departure,121,1,86.01,117.06,5.0,665.1,670.1,
670.1,2988,10483,arrival,,1,95.89,113.22,,665.1,670.1,
670.1,3376,10639,departure,2,1,354.47,43.9,40.0,665.1,670.1,
670.1,3375,10638,arrival,,1,136.8,105.93,,665.1,670.1,
670.1,3764,10682,departure,121,1,156.22,108.82,10.0,665.1,670.1,
670.1,3766,10682,arrival,,1,28.94,52.68,,665.1,670.1,
670.1,4153,10490,arrival,,1,22.99,44.91,,665.1,670.1,
670.1,2235,10483,arrival,,1,44.08,114.15,,665.1,670.1,
670.1,3004,10645,arrival,,1,75.53,115.07,,665.1,670.1,
670.1,3534,10644,arrival,,1,40.69,30.43,,665.1,670.1,
670.1,2897,10638,departure,70,2,175.35,108.53,10.0,665.1,670.1,
670.1,3156,10481,departure,127,1,380.41,103.33,15.0,665.1,670.1,
670.1,3796,10643,departure,71,2,281.12,89.15,10.0,665.1,670.1,
670.1,2775,10483,departure,124,1,192.38,103.9,10.0,665.1,670.1,
670.1,3415,10645,departure,123,1,321.92,105.58,15.0,665.1,670.1,
670.1,3929,10490,departure,119,1,284.76,45.72,30.0,665.1,670.1,
670.1,4190,10484,departure,24,1,441.32,72.36,40.0,665.1,670.1,
670.1,3678,10491,arrival,,1,94.96,116.53,,665.1,670.1,
670.1,3685,10491,arrival,,1,50.43,115.85,,665.1,670.1,
670.1,2925,10645,departure,123,1,262.02,107.11,10.0,665.1,670.1,
670.1,3699,10682,departure,123,1,211.51,108.12,10.0,665.1,670.1,
670.1,2941,10639,departure,2,1,403.21,49.11,45.0,665.1,670.1,
670.1,2942,10645,departure,123,1,228.95,109.41,10.0,665.1,670.1,
670.1,4351,10482,arrival,,1,20.5,44.42,,665.1,670.1,
675.1,3714,10479,departure,125,1,189.19,109.65,10.0,670.1,675.1,
675.1,4102,10482,departure,120,1,448.57,70.47,40.0,670.1,675.1,
675.1,3976,10484,departure,24,1,529.49,91.12,40.0,670.1,675.1,
675.1,3865,10491,departure,129,1,159.38,103.13,10.0,670.1,675.1,
675.1,4250,10482,arrival,,2,13.48,32.13,,670.1,675.1,
675.1,2972,10483,departure,124,1,288.02,72.98,15.0,670.1,675.1,
675.1,3238,10644,departure,120,1,1000.84,97.71,85.0,670.1,675.1,
675.1,3752,10491,arrival,,1,2.36,107.1,,670.1,675.1,
675.1,3759,10682,departure,121,1,158.78,110.41,10.0,670.1,675.1,
675.1,4415,10482,arrival,,1,47.49,40.15,,670.1,675.1,
675.1,3780,10682,departure,121,1,185.3,112.22,10.0,670.1,675.1,
675.1,4050,10482,departure,120,1,489.05,75.67,45.0,670.1,675.1,
675.1,2902,10638,departure,70,2,161.82,109.37,10.0,670.1,675.1,
675.1,2521,10681,arrival,,2,57.81,42.08,,670.1,675.1,
675.1,4443,10482,arrival,,1,2.55,40.18,,670.1,675.1,
675.1,3422,10639,departure,2,1,407.31,55.71,40.0,670.1,675.1,
675.1,3678,10491,departure,129,1,94.96,116.53,5.0,670.1,675.1,
675.1,3430,10644,departure,120,1,960.35,83.8,75.0,670.1,675.1,
675.1,2534,10681,arrival,,2,27.88,40.3,,670.1,675.1,
675.1,4080,10482,departure,120,1,468.87,73.24,40.0,670.1,675.1,
680.1,3968,10490,departure,119,1,320.86,61.38,30.0,675.1,680.1,
680.1,3850,10682,arrival,,1,8.2,62.4,,675.1,680.1,
680.1,4500,10482,arrival,,2,17.5,42.44,,675.1,680.1,
680.1,4120,10482,departure,120,2,509.99,87.2,45.0,675.1,680.1,
680.1,4125,10482,departure,120,2,482.75,80.17,40.0,675.1,680.1,
680.1,2596,10483,departure,124,1,175.42,110.07,10.0,675.1,680.1,
680.1,3243,10481,departure,127,2,450.79,94.3,15.0,675.1,680.1,
680.1,2988,10483,departure,124,1,243.46,98.69,10.0,675.1,680.1,
680.1,3375,10638,departure,70,2,274.75,103.75,10.0,675.1,680.1,
680.1,3762,10644,arrival,,1,25.26,41.44,,675.1,680.1,
680.1,3766,10682,departure,121,1,128.87,88.57,10.0,675.1,680.1,
680.1,2235,10483,departure,124,1,198.7,105.48,10.0,675.1,680.1,
680.1,3004,10645,departure,123,1,238.15,117.42,10.0,675.1,680.1,
680.1,4169,10482,departure,120,1,466.47,82.72,40.0,675.1,680.1,
680.1,2762,10681,arrival,,2,50.05,41.23,,675.1,680.1,
680.1,3019,10645,arrival,,1,84.08,104.83,,675.1,680.1,
680.1,2778,10681,arrival,,2,30.9,40.58,,675.1,680.1,
680.1,3811,10480,arrival,,1,45.15,40.77,,675.1,680.1,
680.1,3685,10491,departure,127,1,195.25,92.87,10.0,675.1,680.1,
680.1,2789,10681,arrival,,2,10.65,43.11,,675.1,680.1,
680.1,3435,10639,departure,2,1,352.19,58.67,35.0,675.1,680.1,
680.1,3438,10639,departure,2,1,393.91,57.29,35.0,675.1,680.1,
680.1,3953,10643,arrival,,1,67.0,113.64,,675.1,680.1,
680.1,4082,10482,departure,120,1,512.11,83.41,40.0,675.1,680.1,
680.1,4466,10482,arrival,,1,13.34,42.13,,675.1,680.1,
680.1,3062,10638,arrival,,2,57.91,119.49,,675.1,680.1,
680.1,3702,10644,arrival,,1,50.34,42.21,,675.1,680.1,
680.1,3829,10682,arrival,,1,65.18,80.88,,675.1,680.1,
685.1,3075,10645,arrival,,1,136.84,112.82,,680.1,685.1,
685.1,4493,10482,arrival,,2,34.26,42.51,,680.1,685.1,
685.1,4246,10490,arrival,,1,19.96,39.84,,680.1,685.1,
685.1,2971,10681,arrival,,2,13.35,44.99,,680.1,685.1,
685.1,3358,10481,departure,127,1,433.68,125.97,15.0,680.1,685.1,
685.1,3999,10490,departure,119,1,294.35,48.44,30.0,680.1,685.1,
685.1,4135,10482,departure,120,2,515.17,86.05,40.0,680.1,685.1,
685.1,3752,10491,departure,129,1,148.21,95.01,10.0,680.1,685.1,
685.1,2857,10681,arrival,,2,33.88,41.76,,680.1,685.1,
685.1,3511,10639,arrival,,1,10.0,32.4,,680.1,685.1,
685.1,4164,10482,departure,120,1,436.51,72.02,35.0,680.1,685.1,
685.1,4166,10482,departure,120,1,463.9,76.08,40.0,680.1,685.1,
685.1,3782,10491,arrival,,1,141.01,97.43,,680.1,685.1,
685.1,4304,10490,arrival,,1,3.49,35.9,,680.1,685.1,
685.1,3825,10479,arrival,,1,121.93,117.5,,680.1,685.1,
685.1,3453,10639,arrival,,1,33.91,33.8,,680.1,685.1,
690.1,3852,10479,arrival,,1,112.07,115.68,,685.1,690.1,
690.1,3885,10682,arrival,,1,53.5,115.21,,685.1,690.1,
690.1,3122,10645,arrival,,1,16.92,112.0,,685.1,690.1,
690.1,4280,10490,arrival,,1,38.15,39.18,,685.1,690.1,
690.1,3782,10491,departure,129,1,141.01,97.43,5.0,685.1,690.1,
690.1,3019,10645,departure,123,1,226.86,101.12,10.0,685.1,690.1,
690.1,3545,10639,arrival,,1,43.03,39.99,,685.1,690.1,
690.1,4198,10482,departure,120,1,461.68,75.98,40.0,685.1,690.1,
690.1,3825,10479,departure,125,1,121.93,117.5,5.0,685.1,690.1,
690.1,3953,10643,departure,10641,1,226.03,114.23,10.0,685.1,690.1,
690.1,3829,10682,departure,121,1,190.04,88.22,10.0,685.1,690.1,
690.1,3062,10638,departure,70,2,231.97,130.98,10.0,685.1,690.1,
