time_s,vehicle,connector,kind,other_link,lane,position_m,speed_kmh,residence_s,lower_time_s,upper_time_s
8550.1,58283,10681,departure,2,2,431.12,7.91,45.0,8545.1,8550.1
8550.1,63938,10682,departure,121,1,225.29,63.27,15.0,8545.1,8550.1
8550.1,48327,10480,arrival,,1,14.11,38.97,,8545.1,8550.1
8550.1,63688,10481,arrival,,1,65.57,119.74,,8545.1,8550.1
8550.1,63182,10483,departure,124,1,293.55,50.11,15.0,8545.1,8550.1
8550.1,63441,10483,arrival,,1,42.09,107.5,,8545.1,8550.1
8550.1,64223,10482,departure,120,1,481.17,81.0,40.0,8545.1,8550.1
8550.1,63459,10491,arrival,,1,47.5,95.38,,8545.1,8550.1
8550.1,63460,10483,arrival,,1,15.4,110.81,,8545.1,8550.1
8550.1,62950,10645,arrival,,1,31.39,120.0,,8545.1,8550.1
8550.1,64232,10490,arrival,,1,50.11,41.44,,8545.1,8550.1
8550.1,63215,10483,departure,124,1,276.01,50.83,15.0,8545.1,8550.1
8550.1,63992,10682,departure,121,1,189.1,79.28,10.0,8545.1,8550.1
8555.1,58888,10681,departure,2,2,423.11,10.72,50.0,8550.1,8555.1
8555.1,63756,10644,departure,120,1,951.9,89.67,75.0,8550.1,8555.1
8555.1,62222,10645,departure,123,1,281.13,118.26,10.0,8550.1,8555.1
8555.1,62994,10484,departure,24,1,517.16,56.12,60.0,8550.1,8555.1
8555.1,62746,10681,departure,2,2,433.62,18.7,50.0,8550.1,8555.1
8555.1,63011,10491,arrival,,1,16.02,112.53,,8550.1,8555.1
8555.1,61992,10491,departure,129,1,107.13,91.54,5.0,8550.1,8555.1
8555.1,63283,10483,departure,124,1,267.8,56.04,15.0,8550.1,8555.1
8555.1,63289,10483,departure,124,1,291.0,52.64,15.0,8550.1,8555.1
8555.1,62798,10681,arrival,,2,6.37,40.41,,8550.1,8555.1
8555.1,63054,10645,arrival,,1,153.58,121.36,,8550.1,8555.1
8555.1,63063,10645,arrival,,1,116.61,119.8,,8550.1,8555.1
8555.1,61528,10638,arrival,,1,23.79,121.72,,8550.1,8555.1
8555.1,64091,10682,departure,121,1,129.47,113.84,5.0,8550.1,8555.1
8555.1,61534,10638,arrival,,1,78.13,122.73,,8550.1,8555.1
8555.1,63330,10483,departure,124,1,241.05,61.38,10.0,8550.1,8555.1
8555.1,63349,10479,arrival,,1,101.98,106.38,,8550.1,8555.1
8555.1,61841,10681,departure,2,2,414.15,8.07,50.0,8550.1,8555.1
8555.1,63634,10484,departure,24,1,493.67,53.66,55.0,8550.1,8555.1
8555.1,63896,10643,departure,71,2,312.27,73.34,15.0,8550.1,8555.1
8555.1,64159,10644,arrival,,1,3.69,42.3,,8550.1,8555.1
8555.1,63658,10481,departure,127,1,380.24,117.75,15.0,8550.1,8555.1
8555.1,54189,10480,arrival,,1,51.33,42.54,,8550.1,8555.1
8555.1,63919,10639,arrival,,1,12.93,41.11,,8550.1,8555.1
8555.1,61378,10484,arrival,,1,43.21,44.35,,8550.1,8555.1
8555.1,63684,10645,departure,123,1,316.03,110.44,10.0,8550.1,8555.1
8555.1,62685,10681,arrival,,2,30.24,43.46,,8550.1,8555.1
8555.1,63969,10482,departure,120,1,470.47,49.9,55.0,8550.1,8555.1
8555.1,63483,10491,arrival,,1,120.22,102.24,,8550.1,8555.1
8560.1,63242,10681,departure,2,2,411.11,22.5,50.0,8555.1,8560.1
8560.1,64012,10490,departure,119,1,333.3,68.59,30.0,8555.1,8560.1
8560.1,63246,10479,departure,125,1,214.85,118.98,10.0,8555.1,8560.1
8560.1,64023,10490,departure,119,1,364.79,79.25,30.0,8555.1,8560.1
8560.1,61994,10491,departure,127,1,207.37,91.66,10.0,8555.1,8560.1
8560.1,63035,10491,arrival,,1,108.06,99.48,,8555.1,8560.1
8560.1,64071,10482,departure,120,1,520.05,49.51,50.0,8555.1,8560.1
8560.1,63084,10681,departure,2,2,425.54,27.71,50.0,8555.1,8560.1
8560.1,64112,10480,arrival,,1,7.75,44.99,,8555.1,8560.1
8560.1,63349,10479,departure,125,1,101.98,106.38,5.0,8555.1,8560.1
8560.1,64117,10643,departure,10641,2,240.0,108.18,10.0,8555.1,8560.1
8560.1,63353,10483,departure,124,1,243.47,87.55,10.0,8555.1,8560.1
8560.1,63369,10479,arrival,,1,40.76,99.24,,8555.1,8560.1
8560.1,63385,10483,departure,124,1,216.28,88.64,10.0,8555.1,8560.1
8560.1,64160,10682,arrival,,1,32.89,125.48,,8555.1,8560.1
8560.1,64433,10482,arrival,,1,20.18,40.16,,8555.1,8560.1
8560.1,63925,10639,arrival,,1,51.5,41.36,,8555.1,8560.1
8560.1,64441,10482,arrival,,2,42.57,41.14,,8555.1,8560.1
8560.1,63689,10638,arrival,,2,128.14,110.27,,8555.1,8560.1
8560.1,63442,10483,arrival,,1,2.74,110.18,,8555.1,8560.1
8560.1,63459,10491,departure,127,1,179.56,94.62,10.0,8555.1,8560.1
8560.1,62950,10645,departure,123,1,198.08,120.05,10.0,8555.1,8560.1
8560.1,64249,10482,departure,120,1,431.34,61.39,35.0,8555.1,8560.1
8560.1,63483,10491,departure,129,1,120.22,102.24,5.0,8555.1,8560.1
8565.1,64013,10490,departure,119,1,359.52,77.62,30.0,8560.1,8565.1
8565.1,63520,10491,arrival,,1,18.04,103.45,,8560.1,8565.1
8565.1,63011,10491,departure,129,1,165.2,91.91,10.0,8560.1,8565.1
8565.1,61491,10480,arrival,,1,3.34,42.72,,8560.1,8565.1
8565.1,64309,10482,departure,120,1,425.86,65.2,35.0,8560.1,8565.1
8565.1,63553,10483,arrival,,1,100.21,115.88,,8560.1,8565.1
8565.1,63054,10645,departure,123,1,322.02,121.1,10.0,8560.1,8565.1
8565.1,63063,10645,departure,123,1,285.25,122.48,10.0,8560.1,8565.1
8565.1,61528,10638,departure,70,1,194.45,123.07,10.0,8560.1,8565.1
8565.1,63575,10483,arrival,,1,72.65,121.37,,8560.1,8565.1
8565.1,63577,10483,arrival,,1,25.48,118.97,,8560.1,8565.1
8565.1,61534,10638,departure,70,1,245.77,120.62,10.0,8560.1,8565.1
8565.1,64102,10490,departure,119,1,296.7,53.1,25.0,8560.1,8565.1
8565.1,60017,10681,departure,2,2,422.07,27.35,50.0,8560.1,8565.1
8565.1,62120,10638,arrival,,1,22.39,126.72,,8560.1,8565.1
8565.1,63688,10481,departure,127,1,394.4,119.53,15.0,8560.1,8565.1
8565.1,63441,10483,departure,124,1,300.09,69.52,15.0,8560.1,8565.1
8565.1,62931,10491,arrival,,1,146.82,92.23,,8560.1,8565.1
8565.1,62935,10491,arrival,,1,68.74,106.28,,8560.1,8565.1
8565.1,64471,10482,arrival,,2,19.13,40.33,,8560.1,8565.1
8565.1,63460,10483,departure,124,1,278.5,69.39,15.0,8560.1,8565.1
8565.1,64486,10482,arrival,,1,6.94,40.01,,8560.1,8565.1
8565.1,63473,10483,arrival,,1,125.28,111.68,,8560.1,8565.1
8565.1,64243,10482,departure,120,2,522.97,88.64,45.0,8560.1,8565.1
8570.1,64259,10490,arrival,,1,44.67,42.49,,8565.1,8570.1
8570.1,64261,10490,arrival,,1,19.96,40.7,,8565.1,8570.1
8570.1,64522,10482,arrival,,2,29.33,43.14,,8565.1,8570.1
8570.1,63035,10491,departure,127,1,218.52,57.02,10.0,8565.1,8570.1
8570.1,63598,10483,arrival,,1,150.99,119.93,,8565.1,8570.1
8570.1,63615,10483,arrival,,1,111.47,119.47,,8565.1,8570.1
8570.1,54401,10480,departure,10491,1,225.67,76.65,20.0,8565.1,8570.1
8570.1,54401,10491,arrival,,1,75.93,96.25,,8565.1,8570.1
8570.1,63369,10479,departure,125,1,180.14,100.57,10.0,8565.1,8570.1
8570.1,63383,10681,departure,2,2,436.13,11.95,50.0,8565.1,8570.1
8570.1,63130,10479,arrival,,1,42.36,82.57,,8565.1,8570.1
8570.1,64160,10682,departure,121,1,193.11,88.01,10.0,8565.1,8570.1
8570.1,54189,10480,departure,26,1,173.85,55.25,15.0,8565.1,8570.1
8570.1,62386,10479,arrival,,1,8.68,83.91,,8565.1,8570.1
8570.1,64197,10490,departure,119,1,365.07,83.65,30.0,8565.1,8570.1
8570.1,48327,10480,departure,10491,1,190.04,61.58,20.0,8565.1,8570.1
8570.1,48327,10491,arrival,,1,19.11,80.04,,8565.1,8570.1
8570.1,63689,10638,departure,126,2,282.47,111.83,10.0,8565.1,8570.1
8570.1,63442,10483,departure,124,1,155.78,110.2,10.0,8565.1,8570.1
8570.1,62931,10491,departure,129,1,146.82,92.23,5.0,8565.1,8570.1
8570.1,64504,10482,arrival,,2,55.11,42.11,,8565.1,8570.1
8570.1,63487,10491,arrival,,1,51.79,73.0,,8565.1,8570.1
8575.1,53507,10484,departure,24,1,470.9,51.54,50.0,8570.1,8575.1
8575.1,63520,10491,departure,129,1,149.58,86.17,10.0,8570.1,8575.1
8575.1,58664,10646,departure,120,1,344.06,48.59,40.0,8570.1,8575.1
8575.1,63553,10483,departure,124,1,257.95,111.12,10.0,8570.1,8575.1
8575.1,64322,10490,arrival,,1,56.48,41.92,,8570.1,8575.1
8575.1,64328,10490,arrival,,1,36.05,42.13,,8570.1,8575.1
8575.1,53835,10484,departure,24,1,502.05,57.33,55.0,8570.1,8575.1
8575.1,63575,10483,departure,124,1,235.57,113.97,10.0,8570.1,8575.1
8575.1,63577,10483,departure,124,1,191.55,118.13,10.0,8570.1,8575.1
8575.1,63598,10483,departure,124,1,150.99,119.93,5.0,8570.1,8575.1
8575.1,63877,10639,departure,2,1,391.0,71.44,35.0,8570.1,8575.1
8575.1,62084,10646,arrival,,1,0.56,29.03,,8570.1,8575.1
8575.1,63626,10483,arrival,,1,99.61,123.4,,8570.1,8575.1
8575.1,62861,10646,departure,120,1,322.66,44.45,35.0,8570.1,8575.1
8575.1,62120,10638,departure,70,1,199.44,126.35,10.0,8570.1,8575.1
8575.1,54189,10491,arrival,,1,106.19,78.61,,8570.1,8575.1
8575.1,63662,10483,arrival,,1,53.37,114.77,,8570.1,8575.1
8575.1,63672,10483,arrival,,1,23.56,117.48,,8570.1,8575.1
8575.1,59841,10681,departure,2,2,427.69,8.81,55.0,8570.1,8575.1
8575.1,64210,10490,departure,119,1,329.37,67.57,30.0,8570.1,8575.1
8575.1,62935,10491,departure,129,1,198.77,80.8,10.0,8570.1,8575.1
8575.1,63455,10681,departure,2,2,437.17,18.27,55.0,8570.1,8575.1
8575.1,63473,10483,departure,125,1,278.69,109.23,10.0,8570.1,8575.1
8575.1,63733,10638,arrival,,1,112.39,124.9,,8570.1,8575.1
8580.1,54401,10491,departure,129,1,198.28,79.76,10.0,8575.1,8580.1
8580.1,62861,10638,arrival,,1,43.02,86.61,,8575.1,8580.1
8580.1,64276,10482,departure,120,1,432.98,65.99,40.0,8575.1,8580.1
8580.1,63130,10479,departure,125,1,159.7,86.34,10.0,8575.1,8580.1
8580.1,61213,10646,departure,120,1,341.76,52.24,35.0,8575.1,8580.1
8580.1,63780,10483,arrival,,1,51.9,122.16,,8575.1,8580.1
8580.1,58664,10638,arrival,,2,60.04,74.54,,8575.1,8580.1
8580.1,57521,10681,departure,2,2,436.14,8.16,55.0,8575.1,8580.1
8580.1,63615,10483,departure,125,1,275.3,116.44,10.0,8575.1,8580.1
8580.1,63812,10644,departure,120,1,922.9,82.94,80.0,8575.1,8580.1
8580.1,52678,10484,departure,24,1,523.48,53.6,50.0,8575.1,8580.1
8580.1,63687,10483,arrival,,1,148.75,118.03,,8575.1,8580.1
8580.1,62155,10646,arrival,,1,21.04,32.97,,8575.1,8580.1
8580.1,63196,10646,departure,120,1,325.77,46.3,35.0,8575.1,8580.1
8580.1,62942,10491,arrival,,1,19.22,74.13,,8575.1,8580.1
8580.1,64232,10490,departure,119,1,354.53,62.85,30.0,8575.1,8580.1
8580.1,62697,10681,departure,2,2,426.8,12.13,50.0,8575.1,8580.1
8580.1,53613,10484,departure,24,1,490.46,50.5,50.0,8575.1,8580.1
8580.1,64112,10480,departure,10491,1,203.74,62.57,20.0,8575.1,8580.1
8580.1,64112,10491,arrival,,1,29.9,82.13,,8575.1,8580.1
8580.1,64369,10490,arrival,,1,53.84,40.59,,8575.1,8580.1
8580.1,61938,10646,departure,10638,1,379.16,59.91,40.0,8575.1,8580.1
8580.1,61938,10638,arrival,,2,20.02,77.75,,8575.1,8580.1
8580.1,56186,10646,departure,120,1,358.44,56.69,35.0,8575.1,8580.1
8580.1,63487,10491,departure,129,1,157.6,73.85,10.0,8575.1,8580.1
8585.1,64388,10482,departure,120,2,507.32,82.65,40.0,8580.1,8585.1
8585.1,63626,10483,departure,125,1,273.19,126.55,10.0,8580.1,8585.1
8585.1,61326,10681,departure,2,2,437.21,13.18,55.0,8580.1,8585.1
8585.1,61202,10481,arrival,,1,10.5,125.07,,8580.1,8585.1
8585.1,61979,10484,departure,24,1,522.07,50.12,45.0,8580.1,8585.1
8585.1,61213,10638,arrival,,2,84.53,84.26,,8580.1,8585.1
8585.1,54189,10491,departure,10490,1,208.96,69.22,10.0,8580.1,8585.1
8585.1,54189,10490,arrival,,1,9.14,70.59,,8580.1,8585.1
8585.1,63662,10483,departure,124,1,211.71,111.47,10.0,8580.1,8585.1
8585.1,59695,10484,departure,24,1,502.79,54.37,40.0,8580.1,8585.1
8585.1,62386,10479,departure,125,1,248.28,89.18,15.0,8580.1,8585.1
8585.1,61363,10681,departure,2,2,425.02,16.7,50.0,8580.1,8585.1
8585.1,61491,10480,departure,10491,1,192.51,59.16,20.0,8580.1,8585.1
8585.1,61491,10491,arrival,,1,13.0,75.2,,8580.1,8585.1
8585.1,64431,10490,arrival,,1,56.44,41.58,,8580.1,8585.1
8585.1,63672,10483,departure,124,1,183.59,112.13,10.0,8580.1,8585.1
8585.1,64317,10482,departure,120,1,497.77,76.56,45.0,8580.1,8585.1
8585.1,59711,10646,departure,10638,1,369.12,62.96,35.0,8580.1,8585.1
8585.1,59711,10638,arrival,,2,18.45,90.12,,8580.1,8585.1
8585.1,53569,10646,departure,10638,1,387.9,66.92,35.0,8580.1,8585.1
8585.1,53569,10638,arrival,,1,37.84,87.89,,8580.1,8585.1
8585.1,48327,10491,departure,127,1,229.85,65.41,15.0,8580.1,8585.1
8585.1,47696,10484,departure,24,1,538.37,51.78,50.0,8580.1,8585.1
8585.1,63702,10645,arrival,,1,57.08,102.52,,8580.1,8585.1
8585.1,63196,10638,arrival,,2,62.35,81.8,,8580.1,8585.1
8585.1,64350,10482,departure,120,1,446.21,70.35,35.0,8580.1,8585.1
8585.1,63730,10645,arrival,,1,20.03,101.42,,8580.1,8585.1
8585.1,63733,10638,departure,126,1,285.72,115.78,10.0,8580.1,8585.1
8585.1,56186,10638,arrival,,1,119.49,95.7,,8580.1,8585.1
8590.1,62592,10479,arrival,,1,52.62,76.06,,8585.1,8590.1
8590.1,63744,10645,arrival,,1,100.4,104.99,,8585.1,8590.1
8590.1,62214,10491,arrival,,1,75.94,93.11,,8585.1,8590.1
8590.1,62851,10491,arrival,,1,46.39,97.51,,8585.1,8590.1
8590.1,63883,10645,arrival,,1,33.94,110.9,,8585.1,8590.1
8590.1,62733,10638,arrival,,1,122.03,101.09,,8585.1,8590.1
8590.1,64402,10482,departure,120,2,438.84,62.06,40.0,8585.1,8590.1
8590.1,64406,10482,departure,120,1,449.83,69.61,40.0,8585.1,8590.1
8590.1,62488,10646,arrival,,1,45.11,34.74,,8585.1,8590.1
8590.1,63780,10483,departure,124,1,223.27,112.25,10.0,8585.1,8590.1
8590.1,58664,10638,departure,70,2,170.09,83.63,10.0,8585.1,8590.1
8590.1,63919,10639,departure,2,1,362.24,58.54,35.0,8585.1,8590.1
8590.1,63925,10639,departure,2,1,345.22,53.22,30.0,8585.1,8590.1
8590.1,63687,10483,departure,124,1,300.06,80.44,10.0,8585.1,8590.1
8590.1,59597,10681,departure,2,2,422.92,13.01,55.0,8585.1,8590.1
8590.1,44118,10681,departure,2,2,431.95,9.65,55.0,8585.1,8590.1
8590.1,63707,10645,arrival,,1,130.21,102.35,,8585.1,8590.1
8590.1,62942,10491,departure,129,1,123.43,80.53,10.0,8585.1,8590.1
8590.1,61537,10484,departure,24,1,526.87,75.41,40.0,8585.1,8590.1
8590.1,64112,10491,departure,129,1,155.17,97.7,10.0,8585.1,8590.1
8590.1,64625,10482,arrival,,2,24.48,42.03,,8585.1,8590.1
8590.1,62972,10479,arrival,,1,80.9,81.51,,8585.1,8590.1
8590.1,63870,10645,arrival,,1,69.03,108.23,,8585.1,8590.1
8595.1,60672,10481,arrival,,1,95.69,125.88,,8590.1,8595.1
8595.1,62861,10638,departure,70,1,286.4,68.78,15.0,8590.1,8595.1
8595.1,64527,10490,arrival,,1,21.61,43.02,,8590.1,8595.1
8595.1,60829,10681,departure,2,2,436.03,29.51,60.0,8590.1,8595.1
8595.1,61213,10638,departure,70,1,205.63,84.37,10.0,8590.1,8595.1
8595.1,62628,10491,arrival,,1,36.22,109.32,,8590.1,8595.1
8595.1,63012,10491,arrival,,1,89.43,107.7,,8590.1,8595.1
8595.1,62253,10645,arrival,,1,108.93,109.79,,8590.1,8595.1
8595.1,64173,10682,arrival,,1,78.79,93.38,,8590.1,8595.1
8595.1,58930,10480,arrival,,1,30.68,44.11,,8590.1,8595.1
8595.1,61491,10491,departure,129,1,127.52,83.12,10.0,8590.1,8595.1
8595.1,64182,10682,arrival,,1,52.65,80.84,,8590.1,8595.1
8595.1,62647,10479,arrival,,1,51.53,86.06,,8590.1,8595.1
8595.1,64192,10682,arrival,,1,15.39,81.34,,8590.1,8595.1
8595.1,61378,10484,departure,24,1,506.12,72.94,40.0,8590.1,8595.1
8595.1,63810,10681,departure,2,2,415.99,24.24,60.0,8590.1,8595.1
8595.1,64194,10682,arrival,,1,34.52,81.1,,8590.1,8595.1
8595.1,64200,10639,arrival,,1,49.56,44.13,,8590.1,8595.1
8595.1,62157,10638,arrival,,2,144.71,110.55,,8590.1,8595.1
8595.1,63962,10645,arrival,,1,152.39,111.55,,8590.1,8595.1
8595.1,63196,10638,departure,70,1,181.55,83.85,10.0,8590.1,8595.1
8595.1,64362,10644,arrival,,1,1.66,40.53,,8590.1,8595.1
8595.1,62574,10645,arrival,,1,25.91,105.8,,8590.1,8595.1
8595.1,61938,10638,departure,70,2,248.05,88.74,15.0,8590.1,8595.1
8595.1,56186,10638,departure,70,1,246.85,83.24,10.0,8590.1,8595.1
8595.1,63871,10481,arrival,,1,56.71,125.68,,8590.1,8595.1
8600.1,62592,10479,departure,125,1,172.78,96.06,10.0,8595.1,8600.1
8600.1,63744,10645,departure,123,1,246.12,105.11,10.0,8595.1,8600.1
8600.1,62851,10491,departure,129,1,174.01,85.81,10.0,8595.1,8600.1
8600.1,64259,10490,departure,119,1,363.08,72.31,30.0,8595.1,8600.1
8600.1,62214,10491,departure,127,1,197.14,81.94,10.0,8595.1,8600.1
8600.1,64261,10490,departure,119,1,308.8,59.3,30.0,8595.1,8600.1
8600.1,62733,10638,departure,70,2,254.63,88.36,10.0,8595.1,8600.1
8600.1,61202,10481,departure,127,1,354.74,120.24,15.0,8595.1,8600.1
8600.1,62616,10645,arrival,,1,50.17,115.83,,8595.1,8600.1
8600.1,61491,10490,arrival,,1,36.22,62.39,,8595.1,8600.1
8600.1,62510,10491,arrival,,1,65.58,110.44,,8595.1,8600.1
8600.1,64688,10482,arrival,,2,39.48,42.76,,8595.1,8600.1
8600.1,64441,10482,departure,120,1,477.39,80.64,40.0,8595.1,8600.1
8600.1,61885,10645,arrival,,1,104.16,107.55,,8595.1,8600.1
8600.1,59711,10638,departure,70,2,279.51,84.07,15.0,8595.1,8600.1
8600.1,53569,10638,departure,70,1,270.54,74.63,15.0,8595.1,8600.1
8600.1,45507,10681,departure,2,2,429.89,14.25,60.0,8595.1,8600.1
8600.1,64322,10490,departure,119,1,288.07,50.87,25.0,8595.1,8600.1
8600.1,62660,10638,arrival,,1,145.71,137.89,,8595.1,8600.1
8600.1,63558,10479,arrival,,1,38.03,101.79,,8595.1,8600.1
8600.1,63434,10479,arrival,,1,131.45,102.61,,8595.1,8600.1
8600.1,64208,10639,arrival,,1,12.34,42.09,,8595.1,8600.1
8600.1,63702,10645,departure,123,1,342.5,97.68,15.0,8595.1,8600.1
8600.1,63707,10645,departure,123,1,274.0,104.16,10.0,8595.1,8600.1
8600.1,62812,10645,arrival,,1,13.29,113.97,,8595.1,8600.1
8600.1,61150,10681,departure,2,2,419.26,13.97,60.0,8595.1,8600.1
8600.1,63082,10645,arrival,,1,137.88,107.94,,8595.1,8600.1
8600.1,63730,10645,departure,123,1,308.53,102.56,15.0,8595.1,8600.1
8600.1,62972,10479,departure,125,1,206.47,98.63,10.0,8595.1,8600.1
8600.1,63870,10645,departure,123,1,218.27,106.75,10.0,8595.1,8600.1
8605.1,63883,10645,departure,123,1,337.84,106.01,15.0,8600.1,8605.1
8605.1,62608,10491,arrival,,1,49.61,100.39,,8600.1,8605.1
8605.1,63515,10491,arrival,,1,11.56,103.85,,8600.1,8605.1
8605.1,62628,10491,departure,129,1,180.25,92.1,10.0,8600.1,8605.1
8605.1,63012,10491,departure,127,1,225.76,78.18,10.0,8600.1,8605.1
8605.1,62253,10645,departure,123,1,262.83,111.71,10.0,8600.1,8605.1
8605.1,64173,10682,departure,123,1,213.56,98.51,10.0,8600.1,8605.1
8605.1,64433,10482,departure,120,1,516.26,82.06,45.0,8600.1,8605.1
8605.1,64182,10682,departure,121,1,170.64,91.67,10.0,8600.1,8605.1
8605.1,62647,10479,departure,125,1,181.15,100.11,10.0,8600.1,8605.1
8605.1,64560,10490,arrival,,1,28.56,40.88,,8600.1,8605.1
8605.1,64693,10482,arrival,,2,42.05,41.0,,8600.1,8605.1
8605.1,64444,10644,arrival,,1,25.55,43.64,,8600.1,8605.1
8605.1,64192,10682,departure,121,1,125.15,77.38,10.0,8600.1,8605.1
8605.1,64576,10482,arrival,,1,33.75,41.5,,8600.1,8605.1
8605.1,64194,10682,departure,121,1,145.71,79.59,10.0,8600.1,8605.1
8605.1,62660,10638,departure,70,1,145.71,137.89,5.0,8600.1,8605.1
8605.1,64328,10490,departure,119,1,349.0,72.45,30.0,8600.1,8605.1
8605.1,63434,10479,departure,125,1,131.45,102.61,5.0,8600.1,8605.1
8605.1,63179,10479,arrival,,1,21.75,99.09,,8600.1,8605.1
8605.1,62157,10638,departure,70,2,287.28,94.49,10.0,8600.1,8605.1
8605.1,62549,10479,arrival,,1,92.45,109.84,,8600.1,8605.1
8605.1,63962,10645,departure,123,1,306.43,109.38,10.0,8600.1,8605.1
8605.1,62046,10681,departure,2,2,431.28,6.08,60.0,8600.1,8605.1
8605.1,64620,10482,arrival,,1,9.64,40.3,,8600.1,8605.1
8610.1,60672,10481,departure,127,1,443.14,115.14,15.0,8605.1,8610.1
8610.1,64385,10643,arrival,,2,150.79,125.2,,8605.1,8610.1
8610.1,64522,10482,departure,120,1,464.94,73.77,40.0,8605.1,8610.1
8610.1,63499,10479,arrival,,1,130.72,110.2,,8605.1,8610.1
8610.1,62351,10645,arrival,,1,134.46,112.19,,8605.1,8610.1
8610.1,62616,10645,departure,123,1,210.21,114.65,10.0,8605.1,8610.1
8610.1,62510,10491,departure,127,1,205.82,86.02,10.0,8605.1,8610.1
8610.1,64431,10490,departure,119,1,288.57,49.83,25.0,8605.1,8610.1
8610.1,61885,10645,departure,123,1,254.73,108.26,10.0,8605.1,8610.1
8610.1,64579,10490,arrival,,1,15.03,40.55,,8605.1,8610.1
8610.1,63558,10479,departure,125,1,192.21,116.17,10.0,8605.1,8610.1
8610.1,63820,10491,arrival,,1,18.26,95.09,,8605.1,8610.1
8610.1,62798,10681,departure,2,2,423.61,9.35,55.0,8605.1,8610.1
8610.1,62549,10479,departure,125,1,92.45,109.84,5.0,8605.1,8610.1
8610.1,64471,10482,departure,120,2,510.57,80.34,45.0,8605.1,8610.1
8610.1,62685,10681,departure,2,2,432.07,5.65,55.0,8605.1,8610.1
8610.1,64353,10643,arrival,,1,71.64,140.56,,8605.1,8610.1
8610.1,64486,10482,departure,120,1,521.4,97.57,45.0,8605.1,8610.1
8610.1,63082,10645,departure,123,1,287.12,106.43,10.0,8605.1,8610.1
8610.1,62574,10645,departure,123,1,318.94,102.31,15.0,8605.1,8610.1
8610.1,63599,10479,arrival,,1,25.67,103.78,,8605.1,8610.1
8610.1,64369,10490,departure,119,1,358.61,70.35,30.0,8605.1,8610.1
8610.1,62705,10483,arrival,,1,12.68,101.76,,8605.1,8610.1
8610.1,64504,10482,departure,120,1,489.94,79.36,40.0,8605.1,8610.1
8610.1,64636,10482,arrival,,1,44.1,40.91,,8605.1,8610.1
8610.1,64765,10482,arrival,,2,3.83,41.83,,8605.1,8610.1
8610.1,64766,10484,arrival,,1,42.98,41.91,,8605.1,8610.1
8610.1,63871,10481,departure,127,1,410.92,124.14,15.0,8605.1,8610.1
8615.1,63499,10479,departure,125,1,130.72,110.2,5.0,8610.1,8615.1
8615.1,61964,10645,arrival,,1,152.02,111.67,,8610.1,8615.1
8615.1,62608,10491,departure,127,1,181.28,92.07,10.0,8610.1,8615.1
8615.1,63379,10645,arrival,,1,68.03,114.59,,8610.1,8615.1
8615.1,63515,10491,departure,129,1,151.48,94.83,10.0,8610.1,8615.1
8615.1,63135,10483,arrival,,1,127.7,102.6,,8610.1,8615.1
8615.1,62882,10491,arrival,,1,30.87,114.57,,8610.1,8615.1
8615.1,63142,10483,arrival,,1,15.67,107.13,,8610.1,8615.1
8615.1,54189,10490,departure,119,1,359.02,78.37,30.0,8610.1,8615.1
8615.1,62381,10645,arrival,,1,117.36,113.15,,8610.1,8615.1
8615.1,58930,10480,departure,10491,1,244.54,82.11,20.0,8610.1,8615.1
8615.1,58930,10491,arrival,,1,97.07,96.3,,8610.1,8615.1
8615.1,63179,10479,departure,125,1,172.0,116.89,10.0,8610.1,8615.1
8615.1,62812,10645,departure,123,1,331.06,91.35,15.0,8610.1,8615.1
8615.1,64101,10644,departure,120,1,964.31,93.91,75.0,8610.1,8615.1
8615.1,64743,10482,arrival,,1,45.08,40.74,,8610.1,8615.1
8615.1,64753,10482,arrival,,1,23.59,42.08,,8610.1,8615.1
8615.1,64248,10643,arrival,,1,22.69,93.26,,8610.1,8615.1
8620.1,64385,10643,departure,71,2,297.35,80.3,10.0,8615.1,8620.1
8620.1,62084,10646,departure,120,1,350.13,43.29,45.0,8615.1,8620.1
8620.1,63237,10483,arrival,,1,115.89,111.65,,8615.1,8620.1
8620.1,62351,10645,departure,123,1,274.78,89.77,10.0,8615.1,8620.1
8620.1,64787,10482,arrival,,1,34.37,41.19,,8615.1,8620.1
8620.1,62621,10479,arrival,,1,52.93,87.59,,8615.1,8620.1
8620.1,60833,10483,arrival,,1,45.33,115.77,,8615.1,8620.1
8620.1,63268,10483,arrival,,1,91.95,114.08,,8615.1,8620.1
8620.1,64292,10643,arrival,,1,125.44,102.89,,8615.1,8620.1
8620.1,64293,10643,arrival,,1,94.77,100.48,,8615.1,8620.1
8620.1,58930,10491,departure,129,1,97.07,96.3,5.0,8615.1,8620.1
