run,t,rc_R_D_W,rc_R_D_E,rc_R_F_W,rc_R_F_E,rc_D,rc_F,lc_32,ls_32,lt_32,lc_29,ls_29,lt_29,lc_37,ls_37,lt_37,lc_40,ls_40,lt_40,lc_66,ls_66,lt_66,lc_420,ls_420,lt_420,lc_329,ls_329,lt_329,far_10482,far_10490,far_10480,far_10484,far_10646,far_10681,qb_32_L1_n,qb_32_L1_stop,qb_32_L1_minstopbin_m,qb_32_L2_n,qb_32_L2_stop,qb_32_L2_minstopbin_m,qb_32_L3_n,qb_32_L3_stop,qb_32_L3_minstopbin_m,vr_32_L1_n,vr_32_L1_stop,vr_32_L1_minstoppos,vr_32_L2_n,vr_32_L2_stop,vr_32_L2_minstoppos,vr_32_L3_n,vr_32_L3_stop,vr_32_L3_minstoppos,vr_32_L4_n,vr_32_L4_stop,vr_32_L4_minstoppos,vr_31_L1_n,vr_31_L1_stop,vr_31_L1_minstoppos,vr_31_L2_n,vr_31_L2_stop,vr_31_L2_minstoppos,vr_31_L3_n,vr_31_L3_stop,vr_31_L3_minstoppos,vr_31_L4_n,vr_31_L4_stop,vr_31_L4_minstoppos,vr_68_L1_n,vr_68_L1_stop,vr_68_L1_minstoppos,vr_68_L2_n,vr_68_L2_stop,vr_68_L2_minstoppos,vr_68_L3_n,vr_68_L3_stop,vr_68_L3_minstoppos,vr_68_L4_n,vr_68_L4_stop,vr_68_L4_minstoppos,vr_10482_n,vr_10490_n,vr_10480_n,vr_10484_n,vr_10646_n,vr_10681_n,stopped_vehicles,total_vehicles,ramp_vehicles,meter_R_D_W,meter_R_F_W,meter_R_D_E,meter_R_F_E,g_SC1001_p1,g_SC1001_p2,g_SC1001_p3,g_SC1001_p4,g_SC1004_p1,g_SC1004_p2,g_SC1004_p3,g_SC1004_p4,md_controller,md_controller_variant,md_tuning_name,md_F_ramp_mode,md_ramp_obs_R_D_W_queue_veh,md_ramp_obs_R_D_W_queue_cap_veh,md_ramp_obs_R_D_W_occupancy,md_ramp_obs_R_D_W_merge_controllable_veh_h,md_ramp_obs_R_D_W_merge_uncontrollable_veh_h,md_ramp_obs_R_D_W_controllable_share,md_far_rate_est_ramp_R_D_W,md_far_rate_obs_ramp_R_D_W,md_boundary_out_ramp_split_SC1001_W_out_free,md_boundary_out_ramp_split_SC1001_W_out_R_D_E,md_boundary_out_ramp_split_SC1001_W_out_R_D_W,pred_ramp_queue_R_D_W,pred_ramp_queue_total,N_UF_star,N_P_star,dg_wu_pre_refine_SC1001_p1,dg_wu_pre_refine_SC1001_p2,dg_wu_pre_refine_SC1001_p3,dg_wu_pre_refine_SC1001_p4,dg_wu_phase_price_SC1001_p1,dg_wu_phase_price_SC1001_p2,dg_wu_phase_price_SC1001_p3,dg_wu_phase_price_SC1001_p4,dg_leader_search_ramp_queue_stress,dg_leader_ramp_queue_veh,dg_leader_ramp_queue_penalty,dg_leader_selected_N_P_star,dg_leader_selected_N_UF_star,dg_leader_selected_intent_N_P_star,dg_leader_selected_intent_N_UF_star,dg_leader_selected_realized_N_P_star,dg_leader_selected_projected_N_P_star,dg_leader_selected_realized_N_UF_star,dg_leader_selected_objective,dg_leader_selected_stage_coarse,dg_leader_selected_stage_refined,dg_leader_selected_stage_fallback,dg_leader_selected_stage_fallback_pfo,dg_leader_selected_stage_fallback_no_control,dg_wu_b3_meter_fd3_R_D_W_lo,dg_wu_b3_meter_fd3_R_D_W_base,dg_wu_b3_meter_fd3_R_D_W_hi,dg_wu_b3_meter_fd3_R_D_W_curv,dg_wu_b3_meter_fd3_R_D_W_nonlin,dg_wu_b3_meter_fd3_R_D_W_cliffup,dg_wu_b3_meter_price_R_D_W,dg_wu_b3_meter_price_ref_R_D_W,dg_wu_b3cert_R_D_W,dg_leg_ramp_split_injected_R_D_W
h0_nocontrol_lcd1000_x18_20260906,1800,18,9,29,2,27,31,259,154,1313.401892,5,3,524.209998,11,1,533.543037,44,39,1026.879881,135,88,1970.035109,18,0,0.0,38,24,6.488283,755.04551,411.704444,298.48718,603.818132,937.643445,312.0,93,56,1323.0,89,50,1337.0,77,48,1309.0,93,56,1324.19907160518,89,50,1337.32906638114,77,48,1313.40189166838,0,0,,17,0,,16,0,,10,0,,0,0,,32,2,122.438997185091,10,0,,8,0,,8,0,,14,2,4,7,9,0,1684,5211,58,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,18.0,153.2,0.1174934725848564,298.48718,755.04551,0.28332028311337926,1322.3113463003392,1053.53269,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,1950,20,13,31,11,33,42,246,162,1366.915714,0,0,0.0,19,4,520.431475,40,34,1044.711106,155,96,1800.663784,19,4,692.438609,36,25,3.967424,925.502648,306.210351,241.482157,415.673913,1044.707554,374.58605,86,55,1365.0,85,53,1372.0,75,54,1386.0,86,55,1366.91571439122,85,53,1372.01418165108,75,54,1390.05949226187,0,0,,17,0,,17,0,,9,0,,0,0,,31,2,206.190067223679,16,0,,9,0,,8,0,,16,11,4,2,7,3,1852,5568,75,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,20.0,153.2,0.13054830287206268,241.482157,925.502648,0.20692827872767375,1315.6997895688376,1166.984805,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,2100,11,8,20,16,19,36,265,163,1315.993951,0,0,0.0,11,4,528.233609,37,34,1048.007772,172,110,1722.393035,30,11,657.002678,40,31,1.448679,830.566767,438.258945,322.780795,606.454635,798.494282,308.667913,99,58,1309.0,93,55,1400.0,73,50,1365.0,99,58,1315.99395063281,93,55,1401.5992959649,73,50,1365.89592025824,0,0,,8,0,,10,0,,5,0,,0,0,,34,0,,11,0,,8,0,,12,0,,11,0,0,8,7,2,2106,5884,55,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,11.0,153.2,0.07180156657963448,322.780795,830.566767,0.2798642886453685,1309.1212906209935,1153.347562,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,2250,9,9,34,2,18,36,266,167,1340.545543,0,0,0.0,16,4,526.775342,43,41,1008.37444,181,113,1706.838641,36,13,640.824171,49,32,0.951512,1122.48196,209.338536,125.481082,585.179483,931.872608,252.746037,99,59,1337.0,90,53,1358.0,77,55,1372.0,99,59,1340.54554346964,90,53,1360.90273776831,77,55,1373.39010526916,0,0,,14,0,,18,0,,10,0,,0,0,,32,4,64.7357721509352,9,0,,10,0,,6,0,,8,4,1,5,8,0,2249,6165,54,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,9.0,153.2,0.0587467362924282,125.481082,1122.48196,0.10054871640982457,1302.5756841678885,1247.963042,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,2400,11,15,25,9,26,34,258,166,1272.331535,0,0,0.0,13,4,527.659394,46,41,1018.652824,200,125,1694.86111,41,8,646.362882,59,44,0.292764,882.504401,346.522577,153.219664,542.288783,995.437466,435.625557,95,60,1267.0,89,57,1386.0,74,49,1379.0,95,60,1272.33153468128,89,57,1387.54904856136,74,49,1381.44383466855,0,0,,12,0,,6,0,,6,0,,0,0,,32,3,136.818814721638,11,0,,9,0,,5,0,,9,4,2,11,5,4,2365,6497,60,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,11.0,153.2,0.07180156657963448,153.219664,882.504401,0.14793483049947284,1296.0628057470492,1035.724065,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,2550,14,9,19,6,23,25,266,159,1351.502746,0,0,0.0,11,5,520.941927,46,41,1008.937073,207,133,1684.357423,21,5,676.553316,60,41,1.790223,780.322854,325.404519,239.380334,755.933563,856.33396,332.374443,95,59,1351.0,95,50,1414.0,76,50,1393.0,95,59,1351.50274559824,95,50,1417.88563328007,76,50,1394.45188853802,0,0,,10,0,,10,0,,2,0,,0,0,,34,1,200.870492387362,11,0,,8,0,,6,0,,13,6,1,3,4,0,2536,6713,48,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,14.0,153.2,0.09138381201044388,239.380334,780.322854,0.23475491379948496,1289.582491718314,1019.703188,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,2700,16,15,35,7,31,42,250,151,1367.734805,3,2,535.853628,10,1,533.318064,57,43,1019.787118,212,147,1698.117019,29,0,0.0,57,35,1.022281,1032.884773,375.728697,155.879274,720.387207,878.895748,288.0,92,52,1365.0,86,54,1386.0,72,45,1400.0,92,52,1367.73480502567,86,54,1390.25696181567,72,45,1402.67742065174,0,0,,4,0,,12,0,,6,0,,0,0,,30,1,231.722143736016,7,0,,11,0,,9,0,,13,7,3,8,12,0,2747,6803,73,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,16.0,153.2,0.10443864229765014,155.879274,1032.884773,0.13112717733462878,1283.1345792597224,1188.7640470000001,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,2850,10,6,24,2,16,26,259,161,1359.646642,6,4,518.943012,12,6,516.08472,57,39,1017.391834,222,154,1697.714893,27,5,692.090526,60,38,2.207875,1010.892452,238.30711,180.485633,465.965995,849.826023,336.0,102,64,1358.0,89,54,1379.0,68,43,1421.0,102,64,1359.64664160619,89,54,1384.39239727371,68,43,1427.98464785851,0,0,,8,0,,10,0,,8,0,,0,0,,26,1,137.533285515236,11,0,,12,0,,5,0,,7,1,3,5,5,0,2857,6860,42,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,10.0,153.2,0.06527415143603134,180.485633,1010.892452,0.1514931618034589,1276.7189063634237,1191.378085,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,3000,6,10,35,2,16,37,254,170,1331.843357,5,3,529.669931,17,5,515.233112,59,45,873.91931,236,169,1682.115909,22,5,693.950192,61,45,2.447208,832.601945,300.736349,201.554014,631.538886,705.467958,336.0,94,65,1330.0,84,54,1358.0,76,51,1372.0,94,65,1331.84335664245,84,54,1362.64411877839,76,51,1377.9359881269,0,0,,17,0,,15,0,,6,0,,0,0,,29,4,115.602662589714,13,0,,10,0,,9,0,,6,2,0,8,5,0,2971,6890,53,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,6.0,153.2,0.0391644908616188,201.554014,832.601945,0.19489711609349245,1270.3353118316065,1034.155959,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,3150,6,9,26,2,15,28,266,176,1340.886198,2,2,535.876418,18,4,521.521462,57,45,863.555611,260,180,1682.957822,21,2,709.067554,60,44,1.962638,503.815416,227.599096,336.0,768.192611,809.027903,168.0,95,61,1337.0,92,56,1414.0,79,59,1337.0,95,61,1340.88619827038,92,56,1417.08910852239,79,59,1343.38540242474,0,0,,18,0,,11,0,,12,0,,0,0,,31,3,140.662270687486,7,0,,11,0,,7,0,,6,1,0,8,11,0,2959,6905,43,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,6.0,153.2,0.0391644908616188,336.0,503.815416,0.40008791646187164,1263.9836352724485,839.815416,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,3300,8,7,27,6,15,33,273,177,1316.609409,1,1,536.118634,20,4,526.968682,58,47,854.715444,278,196,1678.614889,24,2,707.595162,62,44,0.553305,937.251866,82.800798,281.137632,790.701365,915.802815,120.0,98,67,1316.0,96,57,1351.0,79,53,1400.0,98,67,1316.60940926391,96,57,1352.2470537523,79,53,1402.1043929087,0,0,,16,0,,10,0,,10,0,,0,0,,31,0,,13,0,,7,0,,7,0,,6,1,2,6,7,0,3124,7011,48,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,8.0,153.2,0.05221932114882507,281.137632,937.251866,0.23074528503527858,1257.6637170960862,1218.389498,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,3450,8,12,29,11,20,40,249,163,1269.824055,0,0,0.0,20,3,527.584151,72,60,785.640315,277,217,1669.735676,24,1,713.7484,60,39,1.56217,717.064365,282.57506,102.862368,773.918614,973.02189,377.457596,86,57,1267.0,84,46,1358.0,79,60,1365.0,86,57,1269.82405533003,84,46,1364.42925535138,79,60,1371.31278843906,0,0,,14,0,,10,0,,7,0,,0,0,,36,3,106.37174594065,12,0,,9,0,,12,0,,8,7,0,5,6,2,3147,7067,60,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,8.0,153.2,0.05221932114882507,102.862368,717.064365,0.12545312143152185,1251.3753985106057,819.926733,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,3600,8,7,34,6,15,40,282,168,1290.554117,1,1,535.995927,16,1,532.987439,70,55,774.821923,298,230,1691.943094,28,4,687.12361,58,44,3.76871,900.621434,203.990736,104.101919,689.119681,799.348716,150.542404,103,63,1288.0,98,52,1344.0,81,53,1379.0,103,63,1290.55411713576,98,52,1348.3283387872,81,53,1384.11157188931,0,0,,20,0,,23,0,,15,0,,0,0,,25,3,97.8935465493011,8,0,,6,0,,5,0,,7,1,1,6,7,0,3161,7184,55,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,8.0,153.2,0.05221932114882507,104.101919,900.621434,0.10361252049050361,1245.1185215180526,1004.723353,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,3750,4,14,20,3,18,23,255,174,1314.293492,0,0,0.0,15,7,516.789309,74,60,752.514779,299,248,1701.209123,31,6,690.819981,60,44,0.69454,959.761503,221.469753,159.898081,591.517515,850.126983,264.0,86,60,1351.0,91,58,1365.0,78,56,1309.0,86,60,1357.22666670708,91,58,1370.79434699894,78,56,1314.29349181785,0,0,,11,0,,11,0,,11,0,,0,0,,30,1,192.093967029371,13,0,,11,0,,5,0,,4,6,0,8,8,0,3107,6978,41,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,4.0,153.2,0.026109660574412535,159.898081,959.761503,0.14280954969256082,1238.8929289104624,1119.659584,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,3900,4,4,17,0,8,17,252,163,1328.242338,7,2,535.956437,13,3,527.353299,69,57,787.210609,299,246,1729.475361,20,0,0.0,55,41,1.816981,633.395671,229.941956,144.0,475.930496,774.982008,240.0,90,63,1323.0,91,56,1344.0,71,44,1428.0,90,63,1328.24233779607,91,56,1349.55925627205,71,44,1429.26620791292,0,0,,10,0,,12,0,,4,0,,0,0,,27,2,137.199615304902,11,0,,6,0,,8,0,,4,2,0,2,6,0,3103,6907,25,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,4.0,153.2,0.026109660574412535,144.0,633.395671,0.1852338588594996,1232.6984642659102,777.395671,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,4050,7,18,31,2,25,33,243,173,1320.48851,3,2,535.858823,15,0,0.0,65,54,820.86585,301,250,1711.119799,12,0,0.0,57,45,0.406095,655.996804,75.163707,120.0,630.006721,814.434335,120.0,84,59,1337.0,82,61,1379.0,77,53,1316.0,84,59,1342.97313634894,82,61,1380.70861721874,77,53,1320.4885099673,0,0,,11,0,,15,0,,6,0,,0,0,,27,2,209.595077369596,12,0,,4,0,,7,0,,7,6,0,12,6,0,3091,6712,58,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,7.0,153.2,0.04569190600522194,120.0,655.996804,0.15463981215056655,1226.5349719445805,775.996804,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,4200,4,4,17,2,8,19,255,166,1300.898862,6,6,518.308149,12,0,0.0,57,48,828.411649,297,246,1686.54326,32,0,0.0,58,44,1.435663,447.583584,254.215468,240.0,682.077289,725.083702,240.0,87,59,1302.0,84,52,1295.0,84,55,1351.0,87,59,1305.21558411775,84,52,1300.89886167679,84,55,1353.59900853447,0,0,,15,0,,13,0,,10,0,,0,0,,28,2,157.49668118345,12,0,,11,0,,10,0,,4,1,0,3,8,0,3119,6723,27,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,4.0,153.2,0.026109660574412535,240.0,447.583584,0.349048472919912,1220.4022970848575,687.583584,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,4350,11,12,13,3,23,16,250,164,1337.903618,1,1,536.019384,5,3,527.566497,56,46,839.69942,302,241,1732.104328,20,0,0.0,51,32,1.464987,409.559139,137.997479,131.405795,521.307749,944.772289,240.0,92,60,1337.0,82,55,1365.0,76,49,1337.0,92,60,1337.90361827001,82,55,1368.23792713926,76,49,1338.28819753666,0,0,,11,0,,9,0,,7,0,,0,0,,31,2,173.843456179971,10,0,,8,0,,7,0,,9,6,2,6,3,0,3029,6701,39,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,11.0,153.2,0.07180156657963448,131.405795,409.559139,0.2429100053276281,1214.3002855994332,540.9649340000001,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,4500,5,7,26,3,12,29,249,160,1338.165353,4,3,530.466208,13,1,533.274647,51,39,860.755376,301,245,1717.736187,28,2,707.71205,60,45,3.052804,701.201105,309.75455,156.594205,585.325743,817.954717,240.0,85,54,1337.0,91,56,1351.0,73,50,1358.0,85,54,1338.16535267697,91,56,1352.63488583946,73,50,1359.60827588762,0,0,,17,0,,13,0,,6,0,,0,0,,31,4,111.273199904132,9,0,,7,0,,4,0,,5,2,0,5,9,0,3067,6731,41,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,5.0,153.2,0.03263707571801567,156.594205,701.201105,0.18255427976168345,1208.228784171436,857.79531,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,4650,7,14,24,2,21,26,238,167,1333.070922,1,1,536.131589,12,1,533.349876,50,42,859.950617,290,244,1737.093403,17,2,711.359668,58,38,0.015514,696.130456,135.073877,264.0,854.458608,880.664337,216.0,82,61,1330.0,81,58,1372.0,75,48,1386.0,82,61,1333.07092181603,81,58,1373.07655648989,75,48,1390.72510930571,0,0,,13,0,,13,0,,11,0,,0,0,,26,1,242.865816832575,13,0,,11,0,,5,0,,7,2,0,12,10,0,3083,6650,47,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,7.0,153.2,0.04569190600522194,264.0,696.130456,0.2749626348692766,1202.1876402505789,960.130456,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,4800,10,5,14,4,15,18,252,173,1326.596384,3,3,530.679151,7,2,527.1293,50,37,1013.013732,289,234,1769.356302,29,6,686.125916,58,43,0.557569,443.580834,75.37973,193.166894,430.335801,703.766121,96.0,92,62,1323.0,83,55,1330.0,77,56,1365.0,92,62,1326.59638406313,83,55,1334.49761220617,77,56,1370.38379162014,0,0,,16,0,,13,0,,7,0,,0,0,,16,0,,10,0,,8,0,,6,0,,8,0,2,5,7,0,3052,6416,33,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,10.0,153.2,0.06527415143603134,193.166894,443.580834,0.3033648735688932,1196.176702049326,636.747728,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,4950,5,4,12,3,9,15,244,163,1290.065269,1,1,535.985653,12,4,521.337644,52,40,873.274327,283,237,1754.509566,29,5,687.44995,55,33,2.767381,470.992577,120.0,312.764499,458.881606,462.442245,177.599404,92,57,1288.0,81,60,1386.0,71,46,1337.0,92,57,1290.06526853471,81,60,1389.70033663402,71,46,1337.82726752157,0,0,,8,0,,10,0,,9,0,,0,0,,28,1,175.63397097622,9,0,,10,0,,4,0,,4,0,1,4,7,1,2928,6304,24,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,5.0,153.2,0.03263707571801567,312.764499,470.992577,0.39905795887194007,1190.1958185390793,783.757076,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,5100,4,4,11,1,8,12,240,166,1368.015573,2,1,536.081144,15,1,533.153728,49,40,880.040053,276,231,1774.997735,26,0,0.0,51,31,0.270625,435.383213,216.886332,118.068607,468.08632,793.834323,86.400596,84,57,1365.0,81,52,1379.0,75,57,1393.0,84,57,1368.01557252913,81,52,1382.29230919289,75,57,1394.11838147834,0,0,,12,0,,8,0,,4,0,,0,0,,27,0,,6,0,,6,0,,4,0,,4,2,0,2,5,0,2863,6279,20,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,4.0,153.2,0.026109660574412535,118.068607,435.383213,0.21333131942722675,1184.2448394463838,553.45182,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,5250,5,6,8,5,11,13,236,168,1345.077151,5,5,519.294949,15,2,532.645536,46,40,1022.441752,276,227,1782.20022,30,0,0.0,61,47,1.615316,499.545333,108.503301,120.0,511.71447,882.851176,413.1802,78,58,1344.0,82,57,1365.0,76,53,1400.0,78,58,1345.0771513564,82,57,1368.21132025654,76,53,1404.77138085649,0,0,,9,0,,13,0,,3,0,,0,0,,34,2,119.783618823663,11,0,,10,0,,6,0,,5,3,0,3,6,3,2835,6258,24,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,5.0,153.2,0.03263707571801567,120.0,499.545333,0.19369042684726348,1178.323615249152,619.545333,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,5400,4,13,14,1,17,15,234,166,1346.030091,2,2,535.65936,7,2,533.085049,43,37,1044.068242,271,233,1762.858588,21,0,0.0,62,43,1.224189,296.37817,167.105362,121.582994,571.386766,817.17933,210.8198,85,65,1344.0,75,48,1372.0,74,53,1365.0,85,65,1346.03009107284,75,48,1376.48328296845,74,53,1368.08828401537,0,0,,10,0,,10,0,,8,0,,0,0,,20,0,,12,0,,10,0,,7,0,,3,2,1,11,4,0,2931,6223,32,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,4.0,153.2,0.026109660574412535,121.582994,296.37817,0.29089543352884334,1172.4319971729062,417.961164,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
